Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149118,01-Jun-2016,06:36:38,1,23.000000,146,5,0,6,13.47000,144.69600,03:22:34 02-Jun-2016,P,13.47075,144.69647,54,,,12.1,7.8,,,,15,16,25414,,,,27,31733,,,,11,25817,,,,26,20285,,,,8,26206,,,,10,16151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,02-Jun-2016,07:19:44,1,23.000000,150,7,0,4,13.46300,144.70300,03:13:45 03-Jun-2016,P,13.47774,144.68105,54,,,56.7,1.1,,,,15,16,17386,,,,8,16066,,,,7,2595,,,,27,10843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,04-Jun-2016,08:28:24,1,23.000000,158,9,0,4,13.45900,144.69800,00:50:34 05-Jun-2016,A,13.45771,144.69127,54,,,452.6,4.6,,,,15,11,19483,,,,1,1110,,,,3,31470,,,,22,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,05-Jun-2016,14:05:31,1,23.000000,162,31,0,4,13.47101,144.69637,02:48:34.462812 06-Jun-2016,FastGPS,13.47388,144.69777,54,,,0.9,6.6,,,,15,6,20529,,,,19,22646,,,,5,4182,,,,2,17784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,06-Jun-2016,02:48:04,1,23.000000,164,33,0,6,13.47500,144.67400,00:55:14 07-Jun-2016,B,13.47101,144.69637,54,,,3.6,7.5,,,,15,27,6970,,,,14,28638,,,,32,22985,,,,21,6270,,,,31,29370,,,,26,26697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,19-Jun-2016,18:27:27,1,24.000000,214,131,0,8,13.45900,144.68401,12:29:59 20-Jun-2016,B,13.46873,144.69815,54,,,13.6,7.4,,,,15,24,6892,,,,12,8179,,,,20,20666,,,,15,10003,,,,21,26758,,,,18,28503,,,,5,6537,,,,25,24600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,20-Jun-2016,15:08:04,1,24.000000,217,136,0,5,13.47200,144.69099,09:10:44 21-Jun-2016,N,13.46847,144.69751,54,,,5.6,6.9,,,,15,2,17292,,,,30,17308,,,,5,23518,,,,6,29325,,,,13,8659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,22-Jun-2016,21:12:56,1,24.000000,225,158,0,6,13.47100,144.69901,20:52:10 23-Jun-2016,R,13.47074,144.69685,54,,,10.5,6.0,,,,15,10,24798,,,,25,31326,,,,31,17436,,,,32,12104,,,,12,22344,,,,18,16501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,24-Jun-2016,13:07:47,1,24.000000,231,168,0,6,13.47300,144.70399,11:36:07 25-Jun-2016,A,13.46745,144.69687,54,,,13.6,6.0,,,,15,17,4158,,,,30,17667,,,,7,23744,,,,19,27354,,,,13,22690,,,,6,28855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,26-Jun-2016,16:07:48,1,24.000000,239,175,0,5,13.47000,144.69400,10:56:25 27-Jun-2016,A,13.46672,144.69627,54,,,6.3,7.1,,,,15,15,27942,,,,13,2528,,,,20,13875,,,,5,19953,,,,24,2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,27-Jun-2016,17:55:38,1,24.000000,243,177,0,6,13.46300,144.70000,12:23:36 28-Jun-2016,A,13.46808,144.69687,54,,,4.4,6.6,,,,15,24,28137,,,,15,32314,,,,20,10631,,,,21,19339,,,,25,15442,,,,5,27496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,29-Jun-2016,07:59:13,1,25.000000,248,196,0,4,13.47156,144.69160,21:50:04.659687 29-Jun-2016,FastGPS,13.47365,144.69485,54,,,1.5,5.3,,,,15,8,26420,,,,3,20124,,,,22,24250,,,,1,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,29-Jun-2016,21:49:33,1,25.000000,250,204,0,8,13.46700,144.68900,11:33:53 30-Jun-2016,A,13.47156,144.69160,54,1,,7.7,6.7,,,,15,10,26416,,,,18,1330,,,,29,8620,,,,4,5650,,,,32,11832,,,,12,1446,,,,26,322,,,,15,14746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,30-Jun-2016,04:34:08,1,25.000000,251,205,0,5,13.46700,144.68900,11:33:53 30-Jun-2016,A,13.47140,144.69112,54,,,15.9,6.1,,,,15,16,182,,,,1,25145,,,,26,5832,,,,11,22402,,,,10,20922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,03-Jul-2016,00:00:02,1,25.000000,261,233,0,5,13.46800,144.69400,23:04:20 03-Jul-2016,A,13.47160,144.69127,54,,,12.2,5.3,,,,15,32,22,,,,21,14843,,,,29,5720,,,,14,13035,,,,31,18216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,05-Jul-2016,15:18:29,1,25.000000,270,247,0,6,13.47600,144.70700,08:04:15 06-Jul-2016,N,13.46711,144.69576,54,,,6.3,5.3,,,,15,2,24140,,,,29,25040,,,,24,15083,,,,5,28628,,,,28,12913,,,,15,14282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,07-Jul-2016,01:45:16,1,25.000000,275,261,0,4,13.46600,144.69501,20:22:59 07-Jul-2016,N,13.47808,144.68413,54,,,108.8,4.8,,,,15,4,9195,,,,31,1398,,,,26,26009,,,,32,23212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149118,08-Jul-2016,12:09:29,1,25.000000,280,270,0,5,13.47000,144.69200,10:10:58 09-Jul-2016,A,13.46701,144.69662,54,,,4.6,7.0,,,,15,6,28822,,,,17,10949,,,,7,23189,,,,19,29852,,,,30,16379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
