DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
224329,224329,UT,Strong,15-Jul-2022,08:48:43,15-Jul-2022,08:48:46
224329,224329,UT,Strong,06-Sep-2022,08:53:54,06-Sep-2022,08:54:05
