,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
166348,28-Oct-2016,01:45:00,1,1.000000,33,8,0,7,,,,,,,,,,,,,,15,23,531,,,,9,13014,,,,19,29028,,,,17,4277,,,,3,6266,,,,7,14010,,,,1,19398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,28-Oct-2016,07:58:26,1,1.000000,34,,0,9,,,,,,,,,,,,,,15,4,4956,,,,15,6438,,,,2,6446,,,,13,20566,,,,20,3341,,,,24,29771,,,,5,4283,,,,28,17091,,,,29,8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,28-Oct-2016,14:21:00,1,1.000000,35,9,0,8,,,,,,,,,,,,,,15,31,28443,,,,32,1885,,,,14,3864,,,,25,7584,,,,26,29836,,,,10,16001,,,,29,22463,,,,18,29256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,29-Oct-2016,03:04:00,1,1.000000,37,,0,9,,,,,,,,,,,,,,15,17,31811,,,,6,24285,,,,19,29134,,,,9,27593,,,,5,31920,,,,2,14049,,,,30,4118,,,,23,17484,,,,4,27018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,29-Oct-2016,15:33:32,1,1.000000,39,12,0,7,,,,,,,,,,,,,,15,32,30055,,,,31,29694,,,,26,10307,,,,14,14377,,,,21,29268,,,,29,13196,,,,16,17009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,30-Oct-2016,17:55:21,1,1.000000,43,14,0,6,,,,,,,,,,,,,,15,27,22058,,,,31,27351,,,,23,9581,,,,26,13814,,,,16,5664,,,,21,20724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,31-Oct-2016,08:26:03,1,1.000000,45,,0,9,,,,,,,,,,,,,,15,15,16076,,,,20,25731,,,,13,31774,,,,5,28051,,,,21,22680,,,,2,13619,,,,12,4624,,,,24,23044,,,,4,27300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,03-Nov-2016,06:51:10,1,1.000000,56,46,0,8,,,,,,,,,,,,,,15,15,4518,,,,20,16706,,,,13,30696,,,,2,23006,,,,4,20186,,,,5,24967,,,,30,28309,,,,28,4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,03-Nov-2016,13:02:52,1,1.000000,57,49,0,4,,,,,,,,,,,,,,15,10,27256,,,,25,17988,,,,18,15859,,,,32,9177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,04-Nov-2016,23:13:33,1,1.000000,62,71,0,8,,,,,,,,,,,,,,15,3,16729,,,,7,18294,,,,8,27293,,,,22,20289,,,,1,24037,,,,23,4148,,,,11,1976,,,,28,29296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,06-Nov-2016,02:08:47,1,1.000000,66,75,0,7,,,,,,,,,,,,,,15,9,19763,,,,17,22479,,,,23,15418,,,,7,26998,,,,6,31376,,,,28,18286,,,,19,29746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,07-Nov-2016,15:35:35,1,1.000000,72,81,0,6,,,,,,,,,,,,,,15,32,25988,,,,21,12093,,,,27,26476,,,,16,6782,,,,26,29851,,,,14,10452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,07-Nov-2016,21:54:39,1,1.000000,73,,0,9,,,,,,,,,,,,,,15,3,1004,,,,22,25314,,,,7,19858,,,,8,14564,,,,1,12777,,,,28,12034,,,,11,4212,,,,23,14048,,,,16,30325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,08-Nov-2016,16:41:10,1,1.000000,75,107,0,8,,,,,,,,,,,,,,15,26,1426,,,,16,11968,,,,31,32659,,,,27,12605,,,,23,18728,,,,14,22083,,,,21,19592,,,,32,17278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,14-Nov-2016,05:59:16,1,1.000000,95,137,0,5,,,,,,,,,,,,,,15,5,7203,,,,4,23852,,,,13,27763,,,,15,20608,,,,2,26544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,16-Nov-2016,15:53:53,1,1.000000,102,177,0,8,,,,,,,,,,,,,,15,27,10696,,,,16,19011,,,,21,29296,,,,8,12760,,,,26,12813,,,,31,15738,,,,14,18268,,,,23,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,18-Nov-2016,13:12:11,1,1.000000,109,184,0,7,,,,,,,,,,,,,,15,32,26301,,,,14,10301,,,,29,25414,,,,31,11480,,,,25,1516,,,,10,16416,,,,26,6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,19-Nov-2016,15:36:59,1,1.000000,112,193,0,6,,,,,,,,,,,,,,15,27,3120,,,,26,11310,,,,16,16103,,,,32,6188,,,,31,14025,,,,8,27394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,20-Nov-2016,09:00:56,1,1.000000,114,,0,9,,,,,,,,,,,,,,15,13,3360,,,,15,5220,,,,18,243,,,,12,31113,,,,24,25097,,,,20,28940,,,,5,8247,,,,21,12429,,,,4,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,20-Nov-2016,15:04:49,1,1.000000,115,196,0,6,,,,,,,,,,,,,,15,21,10754,,,,32,2406,,,,27,25656,,,,14,27958,,,,26,25974,,,,16,18326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,22-Nov-2016,15:43:00,1,1.000000,121,,0,9,,,,,,,,,,,,,,15,31,25714,,,,21,21375,,,,26,28023,,,,27,6887,,,,8,828,,,,14,16926,,,,23,15706,,,,32,13914,,,,16,7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,24-Nov-2016,00:46:23,1,1.000000,126,215,0,7,,,,,,,,,,,,,,15,23,13729,,,,9,6990,,,,19,27957,,,,17,24947,,,,6,28597,,,,7,25224,,,,5,5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,29-Nov-2016,23:51:51,2,1.000000,147,241,0,4,,,,,,,,,,,,,,15,23,31659,,,,9,13898,,,,28,26202,,,,7,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166348,03-Dec-2016,05:50:57,1,1.000000,158,255,0,4,,,,,,,,,,,,,,15,15,6630,,,,24,8426,,,,20,4787,,,,2,23457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
