DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166348,166348,Mk10,Strong,08-Oct-2016,01:40:44,08-Oct-2016,01:40:45
166348,166348,Mk10,Strong,28-Mar-2017,08:55:55,28-Mar-2017,08:55:56
