,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149132,14-May-2015,04:35:00,16,2.000000,68,9,0,4,,,,,,,,,,,,,,15,24,5790,,,,21,31454,,,,12,27128,,,,20,25684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,14-May-2015,10:35:00,2,2.000000,69,9,1,8,,,,,,,,,,,,,,15,27,16430,,,,14,24895,,,,22,6346,,,,16,26473,,,,32,16525,,,,19,19734,,,,4,23228,,,,26,14220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,22-May-2015,02:33:00,2,3.000000,70,12,0,6,,,,,,,,,,,,,,15,22,28022,,,,14,709,,,,16,16520,,,,26,18429,,,,8,25193,,,,31,13784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,22-May-2015,14:46:55,4,3.000000,72,12,0,8,,,,,,,,,,,,,,15,17,628,,,,10,1384,,,,9,3349,,,,7,14218,,,,28,10264,,,,6,26357,,,,23,15111,,,,30,6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,23-May-2015,03:05:45,1,3.000000,74,,0,9,,,,,,,,,,,,,,15,26,2345,,,,22,483,,,,16,18162,,,,14,28944,,,,31,7751,,,,27,15492,,,,8,6890,,,,29,18310,,,,32,25610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,23-May-2015,15:10:08,1,3.000000,76,13,0,4,,,,,,,,,,,,,,15,17,29014,,,,7,426,,,,10,24790,,,,6,24371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,23-May-2015,21:11:52,1,3.000000,77,13,0,5,,,,,,,,,,,,,,15,24,25397,,,,12,27421,,,,21,13214,,,,5,26874,,,,20,3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,24-May-2015,03:34:17,1,3.000000,78,13,0,7,,,,,,,,,,,,,,15,26,29695,,,,8,3938,,,,31,31194,,,,27,13588,,,,22,24100,,,,16,17220,,,,29,26296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,24-May-2015,22:03:57,1,3.000000,81,14,0,6,,,,,,,,,,,,,,15,15,23108,,,,12,6137,,,,24,18724,,,,20,27033,,,,18,5408,,,,5,15835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149132,26-May-2015,16:45:01,1,3.000000,88,15,0,8,,,,,,,,,,,,,,15,13,14364,,,,6,19016,,,,2,1373,,,,17,20524,,,,30,481,,,,5,20836,,,,20,27625,,,,15,3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
