DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171243,171243,Mk10,Strong,06-Jun-2017,15:08:41,06-Jun-2017,15:08:42
171243,171243,Mk10,Strong,12-Dec-2017,21:25:50,12-Dec-2017,21:25:51
