,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171243,18-Oct-2017,02:55:00,1,1.000000,35,8,0,5,,,,,,,,,,,,,,15,6,28432,,,,23,19639,,,,17,31332,,,,9,23849,,,,7,15876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,18-Oct-2017,09:11:14,1,1.000000,36,,0,9,,,,,,,,,,,,,,15,15,5046,,,,12,16817,,,,5,23784,,,,20,15224,,,,24,1021,,,,13,15675,,,,18,27194,,,,16,26295,,,,6,19944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,28-Oct-2017,06:19:53,1,1.000000,73,74,0,8,,,,,,,,,,,,,,15,15,23405,,,,13,18205,,,,2,21651,,,,5,10324,,,,30,12616,,,,6,7902,,,,20,21598,,,,24,9638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,31-Oct-2017,08:42:26,1,1.000000,85,,0,9,,,,,,,,,,,,,,15,24,30247,,,,12,20496,,,,15,27401,,,,5,2762,,,,20,10598,,,,13,6898,,,,25,11329,,,,18,14209,,,,21,9126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,01-Nov-2017,03:26:14,1,1.000000,88,82,0,8,,,,,,,,,,,,,,15,17,21556,,,,5,9135,,,,7,22660,,,,19,6852,,,,6,17593,,,,9,19652,,,,13,1942,,,,2,6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,01-Nov-2017,22:44:26,1,1.000000,91,,0,9,,,,,,,,,,,,,,15,23,6054,,,,28,14184,,,,7,3352,,,,3,30058,,,,22,8023,,,,11,19510,,,,6,5370,,,,9,15465,,,,30,26469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,04-Nov-2017,17:23:42,1,1.000000,101,118,0,6,,,,,,,,,,,,,,15,31,26827,,,,27,6801,,,,8,31348,,,,16,26421,,,,26,16705,,,,4,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,04-Nov-2017,23:31:10,1,1.000000,102,,0,9,,,,,,,,,,,,,,15,23,18606,,,,17,23287,,,,28,5700,,,,11,26944,,,,7,11950,,,,9,26414,,,,22,10166,,,,3,23602,,,,1,28280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,06-Nov-2017,00:52:25,1,1.000000,106,120,0,8,,,,,,,,,,,,,,15,17,19105,,,,9,9910,,,,6,31032,,,,23,21869,,,,19,6839,,,,5,31977,,,,2,16948,,,,30,16542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171243,06-Nov-2017,13:36:18,1,1.000000,108,121,0,6,,,,,,,,,,,,,,15,29,23811,,,,32,1550,,,,31,3173,,,,26,15158,,,,10,13357,,,,21,29893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
