"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",171243,5861,47.673,-122.14,A,06/06/2017 15:08:01,Argos,,240,R,,401677393,06/06/2017 15:05:42,1,3,,-133,401677393,-122.14,47.673,,,,,,,,,,4,188,196,241,105,0,18,49,7,230,128,5,0,80,128,129,64,0,3,222,25,128,21,128,3,127,192,,,,,
"",171243,5861,47.673,-122.14,A,06/06/2017 15:08:01,Argos,,240,R,,401677393,06/06/2017 15:08:42,1,3,,-133,401677393,-122.14,47.673,,,,,,,,,,4,5,140,242,41,235,80,50,23,212,144,5,0,80,128,129,60,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.673,-122.14,A,06/06/2017 15:08:01,Argos,,240,R,,401677393,06/06/2017 15:09:42,1,3,,-133,401677393,-122.14,47.673,,,,,,,,,,4,188,194,242,105,0,22,49,215,181,16,5,0,80,128,129,64,0,3,152,51,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.137,3,06/06/2017 15:25:41,Argos,,240,K,,401677394,06/06/2017 15:23:42,1,4,,-123,401677394,-122.137,47.677,,,,,,,,,,4,188,208,245,233,0,36,49,231,213,64,5,0,80,128,129,60,0,3,120,220,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.137,3,06/06/2017 15:25:41,Argos,,240,K,,401677394,06/06/2017 15:25:42,1,4,,-123,401677394,-122.137,47.677,,,,,,,,,,6,180,210,246,105,0,38,49,215,213,64,5,0,80,128,129,60,0,3,143,162,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.137,3,06/06/2017 15:25:41,Argos,,240,K,,401677394,06/06/2017 15:26:42,1,4,,-123,401677394,-122.137,47.677,,,,,,,,,,6,5,140,246,169,14,155,49,231,213,64,5,0,80,128,129,56,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.677,-122.137,3,06/06/2017 15:25:41,Argos,,240,K,,401677394,06/06/2017 15:27:42,1,4,,-123,401677394,-122.137,47.677,,,,,,,,,,6,188,210,246,233,0,40,49,231,213,64,5,0,80,128,129,60,0,3,188,160,128,4,128,3,127,192,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 15:55:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,180,218,253,233,0,68,49,231,213,64,5,0,80,128,129,64,0,3,103,243,128,20,128,3,127,192,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 15:56:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,5,140,254,41,35,148,49,231,213,64,5,0,80,128,129,64,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 15:57:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,180,220,254,105,0,70,49,231,213,64,5,0,80,128,129,60,0,3,26,55,128,20,128,3,127,192,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 15:58:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,5,140,254,169,212,105,49,231,213,64,5,0,80,128,129,60,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 15:59:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,180,220,254,233,0,72,49,231,213,64,5,0,80,128,129,60,0,3,82,176,128,20,128,3,127,192,,,,,
"",171243,5861,47.676,-122.131,3,06/06/2017 15:59:41,Argos,,360,N,,401677400,06/06/2017 16:01:42,1,6,,-123,401677400,-122.131,47.676,,,,,,,,,,6,180,221,0,105,0,74,49,215,213,64,5,0,80,128,129,60,0,3,185,205,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.133,A,06/06/2017 17:07:41,Argos,,120,K,,401677407,06/06/2017 17:05:42,1,3,,-135,401677407,-122.133,47.677,,,,,,,,,,6,180,233,17,105,0,138,49,231,213,64,5,0,80,128,129,68,0,3,202,233,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.133,A,06/06/2017 17:07:41,Argos,,120,K,,401677407,06/06/2017 17:06:42,1,3,,-135,401677407,-122.133,47.677,,,,,,,,,,6,5,141,17,169,46,21,49,231,213,64,5,0,80,128,129,64,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.677,-122.133,A,06/06/2017 17:07:41,Argos,,120,K,,401677407,06/06/2017 17:07:42,1,3,,-135,401677407,-122.133,47.677,,,,,,,,,,6,180,233,17,233,0,140,49,231,213,64,5,0,80,128,129,64,0,3,250,242,128,20,128,3,127,192,,,,,
"",171243,5861,47.675,-122.131,B,06/06/2017 17:09:41,Argos,,0,B,,401677405,06/06/2017 17:09:42,1,1,,-133,401677405,-122.131,47.675,,,,,,,,,,6,180,225,18,105,0,142,49,215,213,64,5,0,16,128,129,68,0,3,181,7,128,20,128,3,255,192,,,,,
"",171243,5861,47.679,-122.134,A,06/06/2017 17:38:41,Argos,,120,N,,401677409,06/06/2017 17:37:42,1,3,,-131,401677409,-122.134,47.679,,,,,,,,,,6,180,235,25,105,0,170,49,231,213,64,5,0,80,128,129,60,0,3,81,2,128,20,128,3,127,192,,,,,
"",171243,5861,47.679,-122.134,A,06/06/2017 17:38:41,Argos,,120,N,,401677409,06/06/2017 17:38:42,1,3,,-131,401677409,-122.134,47.679,,,,,,,,,,6,5,141,25,169,85,103,49,231,213,64,5,0,80,128,129,60,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.679,-122.134,A,06/06/2017 17:38:41,Argos,,120,N,,401677409,06/06/2017 17:39:42,1,3,,-131,401677409,-122.134,47.679,,,,,,,,,,6,180,235,25,233,0,172,49,215,213,64,5,0,80,128,129,60,0,3,85,67,128,20,128,3,127,192,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:53:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,180,239,29,105,0,186,49,215,213,64,5,0,80,128,129,64,0,3,165,237,128,20,128,3,127,192,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:55:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,180,239,29,233,0,188,49,215,213,64,5,0,80,128,129,56,0,3,4,99,128,20,128,3,127,192,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:56:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,5,141,30,41,25,153,49,231,213,64,5,0,80,128,129,60,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:57:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,180,239,30,105,0,190,49,231,229,64,5,0,80,128,129,64,0,3,213,12,128,20,128,3,127,192,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:58:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,5,141,30,169,238,100,49,231,213,64,5,0,80,128,129,64,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 17:59:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,180,239,30,201,0,192,49,231,213,64,5,0,80,128,129,68,0,3,149,234,129,20,128,3,127,192,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 18:00:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,5,141,32,41,35,116,49,231,213,64,5,0,80,128,129,64,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.678,-122.138,3,06/06/2017 18:01:11,Argos,,480,A,,401677409,06/06/2017 18:01:42,1,8,,-121,401677409,-122.138,47.678,,,,,,,,,,6,180,239,32,105,0,194,49,215,213,64,5,0,80,128,129,64,0,3,142,131,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.137,B,06/06/2017 18:50:41,Argos,,120,B,,401677411,06/06/2017 18:49:42,1,2,,-131,401677411,-122.137,47.677,,,,,,,,,,6,180,245,44,105,0,242,49,231,229,64,5,0,80,128,129,60,0,3,181,163,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.137,B,06/06/2017 18:50:41,Argos,,120,B,,401677411,06/06/2017 18:51:42,1,2,,-131,401677411,-122.137,47.677,,,,,,,,,,6,180,245,44,233,0,244,49,231,229,64,5,0,80,128,129,64,0,3,36,56,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.134,3,06/06/2017 19:37:41,Argos,,240,A,,401677413,06/06/2017 19:35:42,1,5,,-118,401677413,-122.134,47.677,,,,,,,,,,6,180,249,56,233,1,32,49,231,229,68,5,0,80,128,129,60,0,3,79,187,128,80,128,3,127,200,,,,,
"",171243,5861,47.677,-122.134,3,06/06/2017 19:37:41,Argos,,240,A,,401677413,06/06/2017 19:36:42,1,5,,-118,401677413,-122.134,47.677,,,,,,,,,,6,5,141,57,41,205,76,49,215,213,64,5,0,80,128,129,64,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.677,-122.134,3,06/06/2017 19:37:41,Argos,,240,A,,401677413,06/06/2017 19:37:42,1,5,,-118,401677413,-122.134,47.677,,,,,,,,,,6,180,249,57,105,1,34,49,231,229,64,5,0,80,128,129,64,0,3,207,56,128,20,128,3,127,192,,,,,
"",171243,5861,47.677,-122.134,3,06/06/2017 19:37:41,Argos,,240,A,,401677413,06/06/2017 19:38:42,1,5,,-118,401677413,-122.134,47.677,,,,,,,,,,6,5,141,57,169,62,254,49,231,213,64,5,0,80,128,129,60,0,2,128,20,128,3,127,192,0,0,,,,,
"",171243,5861,47.677,-122.134,3,06/06/2017 19:37:41,Argos,,240,A,,401677413,06/06/2017 19:39:42,1,5,,-118,401677413,-122.134,47.677,,,,,,,,,,6,180,251,57,233,1,36,49,215,213,64,5,0,80,128,129,60,0,3,231,72,128,20,128,3,127,192,,,,,
"",171243,5861,,,,,,,0,P,,,10/18/2017 04:41:02,1,1,,,,,,,,,,,,,,,116,16,38,164,39,112,52,219,196,47,50,222,62,153,19,116,164,239,129,24,156,96,88,,,,,,,,,
"",171243,5861,13.481,144.759,A,10/18/2017 07:19:50,Argos,,407,K,,401677404,10/18/2017 07:16:45,1,3,,-131,401677404,144.759,13.481,,,,,,,,,,57,144,6,164,32,75,132,2,0,0,0,0,64,0,0,,,,,,,,,,,,,,,,,
"",171243,5861,13.481,144.759,A,10/18/2017 07:19:50,Argos,,407,K,,401677404,10/18/2017 07:19:13,1,3,,-131,401677404,144.759,13.481,,,,,,,,,,47,143,86,164,32,94,1,2,140,10,119,145,86,154,130,128,0,0,0,,,,,,,,,,,,,
"",171243,5861,13.481,144.759,A,10/18/2017 07:19:50,Argos,,407,K,,401677404,10/18/2017 07:23:32,1,3,,-131,401677404,144.759,13.481,,,,,,,,,,23,72,102,164,45,0,98,211,160,173,132,132,129,3,1,0,129,129,128,,,,,,,,,,,,,
"",171243,5861,,,,,,,0,R,,,10/18/2017 07:34:59,1,1,,,,,,,,,,,,,,,65,29,102,164,40,128,0,8,0,16,0,128,128,0,0,,,,,,,,,,,,,,,,,
"",171243,5861,13.482,144.759,B,10/18/2017 07:48:25,Argos,,0,N,,401677404,10/18/2017 07:48:26,1,1,,-137,401677404,144.759,13.482,,,,,,,,,,57,144,6,164,32,75,132,2,0,0,0,0,64,0,0,,,,,,,,,,,,,,,,,
