DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
224325,224325,UT,Strong,14-Jul-2022,09:21:20,14-Jul-2022,09:21:15
224325,224325,UT,Strong,05-Sep-2022,07:39:10,05-Sep-2022,07:38:58
