DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178558,178558,Mk10,Strong,11-Feb-2019,00:52:14,11-Feb-2019,00:52:15
178558,178558,Mk10,Strong,11-Oct-2019,23:52:44,11-Oct-2019,23:52:45
