DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178558,178558,,Mk10,23:00:00 10-Feb-2019,,,,0.0,12.7,Status
178558,178558,,Mk10,20:00:00 06-Jun-2019,,,,0.0,29.4,Status
178558,178558,,Mk10,20:00:00 14-Jun-2019,,,,0.0,29.4,Status
178558,178558,,Mk10,23:00:00 17-Jun-2019,,,,0.0,29.7,Status
178558,178558,,Mk10,23:00:00 21-Jun-2019,,,,0.0,29.6,Status
178558,178558,,Mk10,00:00:00 28-Jun-2019,,,,0.0,29.7,Status
178558,178558,,Mk10,09:00:00 29-Jun-2019,,,,0.0,29.8,Status
178558,178558,,Mk10,23:00:00 03-Jul-2019,,,,0.0,30.0,Status
178558,178558,,Mk10,07:00:00 09-Jul-2019,,,,0.0,29.8,Status
178558,178558,,Mk10,10:00:00 14-Jul-2019,,,,0.0,30.0,Status
178558,178558,,Mk10,10:00:00 20-Jul-2019,,,,0.0,30.0,Status
178558,178558,,Mk10,00:00:00 27-Jul-2019,,,,0.0,30.1,Status
178558,178558,,Mk10,19:00:00 31-Jul-2019,,,,0.0,30.2,Status
178558,178558,,Mk10,23:00:00 05-Aug-2019,,,,0.0,29.5,Status
178558,178558,,Mk10,11:00:00 13-Aug-2019,,,,0.0,29.7,Status
178558,178558,,Mk10,12:00:00 16-Aug-2019,,,,0.0,29.4,Status
178558,178558,,Mk10,10:00:00 10-Sep-2019,,,,0.0,29.5,Status
178558,178558,,Mk10,09:00:00 03-Oct-2019,,,,0.0,30.4,Status
178558,178558,,Mk10,08:00:00 11-Oct-2019,,,,0.0,29.5,Status
