DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
149125,149125,Mk10,Strong,03-May-2015,19:15:42,03-May-2015,19:15:43
149125,149125,Mk10,Strong,29-May-2017,19:08:19,29-May-2017,19:09:38
