,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149125,14-May-2015,04:39:00,10,2.000000,38,7,0,6,,,,,,,,,,,,,,15,12,7955,,,,25,5398,,,,5,23213,,,,20,13404,,,,29,18104,,,,21,26175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,14-May-2015,10:39:00,2,2.000000,39,,1,9,,,,,,,,,,,,,,15,27,28002,,,,14,4662,,,,22,6990,,,,4,11406,,,,16,25255,,,,19,7629,,,,26,12129,,,,32,2932,,,,11,16104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,19-May-2015,02:10:00,2,3.000000,40,,0,9,,,,,,,,,,,,,,15,8,10450,,,,31,2490,,,,29,11728,,,,12,5568,,,,14,15216,,,,25,19628,,,,26,4925,,,,32,27322,,,,18,25324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,19-May-2015,08:49:00,5,3.000000,41,,0,9,,,,,,,,,,,,,,15,27,15712,,,,11,21729,,,,19,6398,,,,4,31730,,,,16,29324,,,,1,23567,,,,8,6600,,,,30,15041,,,,26,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,21-May-2015,12:37:00,2,3.000000,49,,0,9,,,,,,,,,,,,,,15,3,11582,,,,17,16643,,,,1,16801,,,,11,9029,,,,32,14836,,,,28,6308,,,,4,15476,,,,6,6209,,,,19,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,21-May-2015,18:54:53,1,3.000000,50,10,0,7,,,,,,,,,,,,,,15,13,21611,,,,2,892,,,,5,28892,,,,15,14345,,,,6,6564,,,,29,26125,,,,20,8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,24-May-2015,05:04:28,2,3.000000,59,23,0,5,,,,,,,,,,,,,,15,31,4171,,,,27,32636,,,,16,10521,,,,26,1641,,,,19,13516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,24-May-2015,18:00:16,1,3.000000,61,23,0,5,,,,,,,,,,,,,,15,2,30042,,,,13,19779,,,,15,25598,,,,6,21590,,,,5,3776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,25-May-2015,00:03:32,2,3.000000,62,23,0,7,,,,,,,,,,,,,,15,22,11163,,,,12,31301,,,,25,15158,,,,18,31909,,,,31,30191,,,,8,27109,,,,14,6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149125,26-May-2015,07:10:00,1,3.000000,67,,0,9,,,,,,,,,,,,,,15,27,7480,,,,19,25817,,,,22,25676,,,,4,31082,,,,26,29636,,,,11,23916,,,,8,17231,,,,16,1258,,,,7,11850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
