Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,50CI,95CI,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178578,20-Oct-2023,01:06:33,1,45.000000,549,552,0,7,9.40985,118.12169,01:06:33 20-Oct-2023,Interpolated,9.40879,118.11671,,,,,7.9,-0.8,,,,15,29,6500,,,,15,13614,,,,5,25280,,,,11,4398,,,,13,22936,,,,24,27372,,,,20,23312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,20-Oct-2023,19:53:09,1,45.000000,552,553,0,7,9.40817,118.11302,19:53:09 20-Oct-2023,Interpolated,9.40359,118.12660,,1,,,20.5,-0.1,,,,15,11,6826,,,,14,10144,,,,17,16290,,,,22,15402,,,,5,1584,,,,19,6057,,,,30,16324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,21-Oct-2023,14:07:07,1,45.000000,555,553,0,7,9.40789,118.10954,14:07:07 21-Oct-2023,Interpolated,9.39856,118.12248,,1,,,19.7,-0.3,,,,15,1,26761,,,,9,26912,,,,7,932,,,,8,18712,,,,4,27098,,,,2,14273,,,,17,27975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,22-Oct-2023,15:14:57,1,45.000000,559,554,0,6,9.40850,118.10859,15:14:57 22-Oct-2023,Interpolated,9.40010,118.12384,,1,,,20.0,-0.6,,,,15,30,23656,,,,1,24131,,,,3,2295,,,,17,8562,,,,7,23009,,,,9,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,23-Oct-2023,17:14:04,2,45.000000,563,563,0,6,9.40694,118.10801,17:14:04 23-Oct-2023,Interpolated,9.40091,118.12569,,,,,16.8,-0.4,,,,15,7,29460,,,,22,26267,,,,3,12372,,,,14,5517,,,,17,3702,,,,30,7929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,23-Oct-2023,23:45:52,2,45.000000,564,563,0,5,9.39667,118.10249,23:45:52 23-Oct-2023,Interpolated,9.40357,118.12216,,,,,11.7,0.0,,,,15,15,21948,,,,29,23619,,,,13,12902,,,,11,2699,,,,24,5425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,25-Oct-2023,01:24:46,1,45.000000,568,564,0,6,9.40044,118.11447,01:24:46 25-Oct-2023,Interpolated,9.40769,118.12026,,,,,5.9,-1.3,,,,15,5,12114,,,,13,1576,,,,15,18442,,,,29,10064,,,,20,18785,,,,12,20053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,26-Oct-2023,08:17:43,2,45.000000,573,564,0,7,9.39388,118.09053,08:17:43 26-Oct-2023,Interpolated,9.40337,118.12296,,,,,21.5,-0.4,,,,15,32,9836,,,,16,6079,,,,26,29148,,,,31,31450,,,,28,13634,,,,10,7284,,,,3,31756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,26-Oct-2023,14:31:47,1,45.000000,574,564,0,7,9.40282,118.09738,14:31:47 26-Oct-2023,Interpolated,9.39886,118.12259,,1,,,14.1,-1.4,,,,15,1,24438,,,,2,21400,,,,9,26390,,,,30,10709,,,,17,6222,,,,21,30541,,,,3,12660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,27-Oct-2023,09:36:37,3,45.000000,577,566,0,6,9.39433,118.12473,09:36:37 27-Oct-2023,Interpolated,9.40331,118.12273,,,,,21.8,-0.4,,,,15,27,28313,,,,32,18588,,,,3,25229,,,,16,15575,,,,4,15162,,,,31,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,27-Oct-2023,22:13:52,1,45.000000,579,566,0,7,9.37790,118.13675,22:13:52 27-Oct-2023,Interpolated,9.42351,118.11172,,,,,17.6,-0.3,,,,15,13,17065,,,,15,16086,,,,5,13616,,,,20,10172,,,,12,22330,,,,19,29484,,,,11,27714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,28-Oct-2023,04:17:10,1,45.000000,580,566,0,7,9.38273,118.13409,04:17:10 28-Oct-2023,Interpolated,9.41319,118.12019,,,,,24.7,-0.4,,,,15,18,30191,,,,25,16867,,,,10,5578,,,,32,27350,,,,28,24750,,,,23,3598,,,,15,19584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,29-Oct-2023,06:22:52,1,45.000000,584,569,0,7,9.39506,118.12464,06:22:52 29-Oct-2023,Interpolated,9.40356,118.12262,,,,,24.3,-0.4,,,,15,10,15780,,,,23,2749,,,,32,12053,,,,25,19718,,,,31,21326,,,,26,25012,,,,29,32114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,29-Oct-2023,12:25:08,1,45.000000,585,569,0,7,9.40615,118.09013,12:25:08 29-Oct-2023,Interpolated,9.39864,118.12228,,,,,10.6,-0.9,,,,15,21,24486,,,,2,299,,,,8,12397,,,,31,27254,,,,27,24562,,,,9,1862,,,,4,17019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Oct-2023,07:33:01,1,45.000000,588,576,0,5,9.39839,118.14837,07:33:01 30-Oct-2023,Interpolated,9.40664,118.12273,,,,,3.1,-0.9,,,,15,32,8580,,,,10,265,,,,26,11802,,,,16,13359,,,,27,17493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,30-Oct-2023,19:48:01,2,45.000000,590,576,0,6,9.42042,118.12307,19:48:01 30-Oct-2023,Interpolated,9.40327,118.12275,,,,,23.3,-1.4,,,,15,9,22906,,,,17,20090,,,,5,9384,,,,19,18264,,,,6,28246,,,,22,14726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,31-Oct-2023,10:12:33,1,45.000000,592,579,0,7,9.40543,118.12860,10:12:33 31-Oct-2023,Interpolated,9.40354,118.12268,,1,,,17.6,0.1,,,,15,27,646,,,,16,1441,,,,8,20797,,,,4,3694,,,,21,13044,,,,32,14275,,,,28,21194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,01-Nov-2023,06:07:53,1,45.000000,595,582,0,5,9.39464,118.11933,06:07:53 01-Nov-2023,Interpolated,9.40356,118.12270,,,,,13.0,-1.5,,,,15,10,1262,,,,32,23066,,,,28,13370,,,,25,12348,,,,26,30530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,02-Nov-2023,00:32:58,1,45.000000,598,582,0,5,9.40173,118.12773,00:32:58 02-Nov-2023,Interpolated,9.40478,118.12258,,1,,,1.4,-1.2,,,,15,29,7144,,,,24,26977,,,,13,21522,,,,15,28690,,,,18,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Nov-2023,08:54:07,1,45.000000,607,585,0,5,9.40412,118.13062,08:54:07 04-Nov-2023,Interpolated,9.40359,118.12275,,,,,14.9,0.1,,,,15,27,28231,,,,32,11086,,,,16,23448,,,,26,24300,,,,3,25171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Nov-2023,15:40:07,2,45.000000,608,585,0,7,9.42024,118.14204,15:40:07 04-Nov-2023,Interpolated,9.40697,118.11948,,1,,,17.1,-0.9,,,,15,7,14606,,,,30,13100,,,,17,5762,,,,22,18698,,,,14,26231,,,,2,15728,,,,1,6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,04-Nov-2023,22:05:20,1,45.000000,609,586,0,7,9.42963,118.14955,22:05:20 04-Nov-2023,Interpolated,9.40947,118.11813,,,,,14.7,-0.4,,,,15,13,30957,,,,15,7452,,,,19,27863,,,,5,31222,,,,12,19530,,,,11,23415,,,,20,14101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,05-Nov-2023,04:21:17,1,45.000000,610,586,0,7,9.41475,118.11892,04:21:17 05-Nov-2023,Interpolated,9.40664,118.12105,,,,,14.2,-1.4,,,,15,10,16952,,,,25,21823,,,,12,32457,,,,18,26991,,,,23,19697,,,,28,31892,,,,32,14189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,06-Nov-2023,11:49:26,1,45.000000,615,586,0,7,9.40227,118.12244,11:49:26 06-Nov-2023,Interpolated,9.39839,118.12138,,1,,,12.5,-1.0,,,,15,31,12060,,,,8,28590,,,,4,32406,,,,27,13344,,,,1,13117,,,,21,28748,,,,2,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,06-Nov-2023,17:53:35,1,45.000000,616,586,0,7,9.44649,118.12368,17:53:35 06-Nov-2023,Interpolated,9.40143,118.12270,,,,,19.4,-1.5,,,,15,20,19803,,,,9,16329,,,,14,10666,,,,19,16233,,,,17,4247,,,,4,29758,,,,30,25288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Nov-2023,06:09:26,1,45.000000,618,586,0,6,9.42541,118.12321,06:09:26 07-Nov-2023,Interpolated,9.41517,118.14867,,,,,15.1,-1.5,,,,15,32,31501,,,,10,20164,,,,28,12218,,,,16,19326,,,,26,30189,,,,23,11837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Nov-2023,12:09:34,1,45.000000,619,586,0,7,9.44460,118.12479,12:09:34 07-Nov-2023,Interpolated,9.39832,118.12190,,1,,,19.5,-0.9,,,,15,21,6586,,,,8,22390,,,,1,18973,,,,7,5176,,,,31,10084,,,,2,29701,,,,4,27250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,07-Nov-2023,18:13:45,2,45.000000,620,586,0,7,9.39842,118.12229,18:13:45 07-Nov-2023,Interpolated,9.40022,118.12497,,,,,17.9,0.0,,,,15,14,25280,,,,6,15272,,,,19,13411,,,,9,16702,,,,11,28473,,,,4,28726,,,,17,14466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,09-Nov-2023,08:31:29,1,45.000000,626,590,0,7,9.39983,118.12591,08:31:29 09-Nov-2023,Interpolated,9.40323,118.12293,,,,,23.4,-1.5,,,,15,31,6199,,,,27,828,,,,28,8417,,,,26,9922,,,,32,28612,,,,16,5278,,,,3,6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,09-Nov-2023,14:41:35,1,45.000000,627,590,0,7,9.39976,118.12607,14:41:35 09-Nov-2023,Interpolated,9.40063,118.12580,,1,,,4.5,-1.5,,,,15,7,8132,,,,30,23157,,,,2,30956,,,,21,20981,,,,1,8537,,,,17,32709,,,,8,18612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,10-Nov-2023,21:57:25,1,45.000000,632,593,0,7,9.40418,118.10215,21:57:25 10-Nov-2023,Interpolated,9.41159,118.10625,,,,,10.9,-0.4,,,,15,5,13476,,,,15,24025,,,,11,32592,,,,20,23587,,,,13,7668,,,,6,22438,,,,12,19575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,11-Nov-2023,04:13:14,1,45.000000,633,593,0,7,9.41004,118.11479,04:13:14 11-Nov-2023,Interpolated,9.40719,118.11985,,,,,5.7,0.1,,,,15,25,7300,,,,10,11647,,,,28,23160,,,,23,28422,,,,12,10195,,,,32,16406,,,,31,6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,11-Nov-2023,16:27:40,1,45.000000,635,593,0,7,9.40819,118.12094,16:27:40 11-Nov-2023,Interpolated,9.40690,118.11569,,,,,19.0,-0.8,,,,15,14,28894,,,,17,2219,,,,30,8480,,,,22,21940,,,,7,27150,,,,19,6289,,,,6,6881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,12-Nov-2023,16:50:14,1,45.000000,639,593,0,7,9.40536,118.12655,16:50:14 12-Nov-2023,Interpolated,9.40441,118.12814,,1,,,23.9,-0.5,,,,15,14,26808,,,,6,25302,,,,9,32170,,,,19,6937,,,,17,20387,,,,22,4010,,,,3,28816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178578,13-Nov-2023,12:23:44,1,45.000000,642,597,0,7,9.47170,118.12692,00:34:38 13-Nov-2023,Argos,9.39859,118.12207,,1,,,10.9,0.0,,,,15,2,17467,,,,4,15829,,,,1,3174,,,,7,24032,,,,8,14346,,,,21,23424,,,,9,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
