DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
178578,178578,Mk10,1,13:52:00 28-Jun-2023,13:52:00 28-Jun-2023,15:32:00 28-Jun-2023,15:32:00 28-Jun-2023,100,100,,,
178578,178578,Mk10,2,09:56:00 30-Jun-2023,09:56:00 30-Jun-2023,12:44:00 30-Jun-2023,12:44:00 30-Jun-2023,168,168,,,
178578,178578,Mk10,3,04:06:00 03-Jul-2023,04:06:00 03-Jul-2023,04:33:00 03-Jul-2023,04:33:00 03-Jul-2023,27,27,,,
178578,178578,Mk10,4,12:38:00 28-Jul-2023,12:38:00 28-Jul-2023,13:00:00 28-Jul-2023,13:00:00 28-Jul-2023,22,22,,,
