DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178578,178578,,Mk10,11:00:00 29-Jun-2023,,,,0.0,29.4,Status
178578,178578,,Mk10,01:00:00 10-Jul-2023,,,,0.0,29.6,Status
178578,178578,,Mk10,20:00:00 10-Jul-2023,,,,0.0,29.6,Status
178578,178578,,Mk10,00:00:00 21-Jul-2023,,,,0.0,29.7,Status
178578,178578,,Mk10,00:00:00 22-Jul-2023,,,,0.0,29.6,Status
178578,178578,,Mk10,13:00:00 22-Jul-2023,,,,0.0,29.5,Status
178578,178578,,Mk10,09:00:00 25-Jul-2023,,,,0.0,28.8,Status
178578,178578,,Mk10,04:00:00 29-Jul-2023,,,,0.0,29.2,Status
178578,178578,,Mk10,11:00:00 29-Jul-2023,,,,0.0,28.8,Status
178578,178578,,Mk10,10:00:00 04-Aug-2023,,,,0.0,29.4,Status
178578,178578,,Mk10,13:00:00 06-Aug-2023,,,,0.0,29.6,Status
178578,178578,,Mk10,13:00:00 13-Aug-2023,,,,0.0,29.3,Status
178578,178578,,Mk10,10:00:00 15-Aug-2023,,,,0.0,29.6,Status
178578,178578,,Mk10,14:00:00 20-Aug-2023,,,,0.0,30.1,Status
178578,178578,,Mk10,14:00:00 05-Sep-2023,,,,0.0,29.4,Status
178578,178578,,Mk10,09:00:00 10-Sep-2023,,,,0.0,30.7,Status
178578,178578,,Mk10,21:00:00 10-Sep-2023,,,,0.0,30.0,Status
178578,178578,,Mk10,12:00:00 11-Sep-2023,,,,0.0,30.4,Status
178578,178578,,Mk10,10:00:00 17-Sep-2023,,,,0.0,30.6,Status
178578,178578,,Mk10,12:00:00 21-Sep-2023,,,,0.0,29.9,Status
178578,178578,,Mk10,13:00:00 05-Oct-2023,,,,0.0,30.5,Status
178578,178578,,Mk10,15:00:00 11-Oct-2023,,,,0.0,30.6,Status
178578,178578,,Mk10,22:00:00 11-Oct-2023,,,,0.0,30.3,Status
178578,178578,,Mk10,16:00:00 13-Oct-2023,,,,0.0,30.3,Status
178578,178578,,Mk10,16:00:00 15-Oct-2023,,,,0.0,29.5,Status
178578,178578,,Mk10,21:00:00 22-Oct-2023,,,,0.0,30.1,Status
178578,178578,,Mk10,22:00:00 24-Oct-2023,,,,0.0,30.0,Status
178578,178578,,Mk10,23:00:00 03-Nov-2023,,,,0.0,30.4,Status
178578,178578,,Mk10,23:00:00 05-Nov-2023,,,,0.0,30.3,Status
178578,178578,,Mk10,14:00:00 06-Nov-2023,,,,0.0,31.1,Status
178578,178578,,Mk10,10:00:00 08-Nov-2023,,,,0.0,30.4,Status
