"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:34:02,1,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,34,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:37:44,1,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,35,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:38:28,1,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,65,139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:39:12,2,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:39:56,1,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,74,112,90,12,104,39,138,18,84,154,129,1,148,0,224,250,1,255,255,216,176,0,0,,,,,,,,,
"",171261,5861,13.25683,144.68373,3,08/09/2018 06:37:21,Argos,0,443,NP,,401677386.29,08/09/2018 06:40:41,2,8,0,-124,401677386.29,144.68373,13.25683,144.68373,13.25683,50,3,149,475,46,84,217,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25796,144.68284,B,08/09/2018 07:31:10,Argos,0,44,NK,,401677384.33,08/09/2018 07:30:48,1,2,0,-133,401677384.33,144.68284,13.25796,144.68285,13.25796,8,3,1018,1461,709,66,2442,76,80,90,12,104,39,138,18,84,157,238,68,86,1,78,252,2,234,221,214,112,0,0,,,,,,,,,
"",171261,5861,13.25796,144.68284,B,08/09/2018 07:31:10,Argos,0,44,NK,,401677384.33,08/09/2018 07:31:33,1,2,0,-133,401677384.33,144.68284,13.25796,144.68285,13.25796,8,3,1018,1461,709,66,2442,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25628,144.68291,B,08/09/2018 07:42:10,Argos,0,0,SR,,401677391.03,08/09/2018 07:42:10,1,1,0,-131,401677391.03,144.68291,13.25628,144.6829,13.25628,8,3,1378,1427,1329,117,3077,72,103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25171,144.69054,B,08/09/2018 09:20:04,Argos,0,251,SR,,401677396.28,08/09/2018 09:15:53,1,2,0,-129,401677396.28,144.69054,13.25171,144.69054,13.25171,6,3,999,11846,84,173,2809,71,112,90,12,104,39,138,18,84,165,0,67,84,1,108,252,1,144,255,159,66,238,56,,,,,,,,,
"",171261,5861,13.25306,144.6813,B,08/09/2018 09:15:53,Argos,0,0,NK,,401677387.36,08/09/2018 09:15:53,1,1,0,-126,401677387.36,144.6813,13.25306,144.6813,13.25306,8,3,1803,2369,1372,111,4355,71,112,90,12,104,39,138,18,84,165,0,67,84,1,108,252,1,144,215,214,160,132,167,,,,,,,,,
"",171261,5861,13.2528,144.68101,B,08/09/2018 09:15:53,Argos,0,0,NN,,401677388.51,08/09/2018 09:15:53,1,1,0,-137,401677388.51,144.68101,13.2528,144.68102,13.2528,0,3,1463,2141,999,119,4127,71,112,90,12,104,39,138,18,84,165,0,67,84,1,108,252,1,178,51,51,31,143,81,,,,,,,,,
"",171261,5861,13.25171,144.69054,B,08/09/2018 09:20:04,Argos,0,251,SR,,401677396.28,08/09/2018 09:20:04,1,2,0,-129,401677396.28,144.69054,13.25171,144.69054,13.25171,6,3,999,11846,84,173,2809,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.2504,144.69067,B,08/09/2018 10:45:44,Argos,0,0,NN,,401677394.3,08/09/2018 10:45:45,1,1,0,-137,401677394.3,144.69067,13.2504,144.69067,13.2504,8,3,1527,2065,1128,178,4307,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.24571,144.6917,B,08/09/2018 11:54:28,Argos,0,0,MB,,401677392.97,08/09/2018 11:54:28,1,1,0,-133,401677392.97,144.6917,13.24571,144.6917,13.24571,8,3,1482,2263,969,64,4178,73,98,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25349,144.68672,B,08/10/2018 06:25:03,Argos,0,43,NP,,401677386.22,08/10/2018 06:24:41,1,2,0,-126,401677386.22,144.68672,13.25349,144.68672,13.25349,0,3,3446,57193,207,73,9742,92,208,90,12,104,39,138,18,85,25,140,65,86,2,43,2,7,77,18,216,0,0,0,,,,,,,,,
"",171261,5861,13.25349,144.68672,B,08/10/2018 06:25:03,Argos,0,43,NP,,401677386.22,08/10/2018 06:25:25,1,2,0,-126,401677386.22,144.68672,13.25349,144.68672,13.25349,0,3,3446,57193,207,73,9742,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.24994,144.70957,B,08/10/2018 08:51:08,Argos,0,414,NK,,401677388.11,08/10/2018 08:44:15,1,2,0,-132,401677388.11,144.70957,13.24994,144.70956,13.24994,8,2,3059,79375,117,61,8647,38,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.24994,144.70957,B,08/10/2018 08:51:08,Argos,0,414,NK,,401677388.11,08/10/2018 08:51:09,1,2,0,-132,401677388.11,144.70957,13.24994,144.70956,13.24994,8,2,3059,79375,117,61,8647,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.2477,144.67729,B,08/10/2018 10:38:56,Argos,0,0,MA,,401677389.24,08/10/2018 10:38:56,1,1,0,-127,401677389.24,144.67729,13.2477,144.67729,13.2477,8,2,3545,7890,1593,73,10025,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.23634,144.65936,B,08/10/2018 19:39:59,Argos,0,0,NK,,401677389.52,08/10/2018 19:40:00,1,1,0,-135,401677389.52,144.65936,13.23634,144.65936,13.23634,8,3,4303,9064,2042,81,12169,64,95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.23732,144.65871,B,08/10/2018 19:52:54,Argos,0,0,SR,,401677390.18,08/10/2018 19:52:54,1,1,0,-137,401677390.18,144.65871,13.23732,144.6587,13.23732,8,3,4762,7180,3157,73,13466,82,112,90,8,121,191,154,19,44,242,89,230,181,124,243,56,21,215,129,71,92,114,223,,,,,,,,,
"",171261,5861,13.24734,144.66794,B,08/10/2018 21:16:50,Argos,0,0,NK,,401677390,08/10/2018 21:16:51,1,1,0,-133,401677390,144.66794,13.24734,144.66794,13.24734,8,3,4210,9187,1928,91,11904,78,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.22561,144.71386,A,08/10/2018 21:34:13,Argos,0,239,NN,,401677384.65,08/10/2018 21:32:33,1,3,0,-133,401677384.65,144.71386,13.22561,144.71387,13.22561,6,3,506,2941,87,139,1398,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.22561,144.71386,A,08/10/2018 21:34:13,Argos,0,239,NN,,401677384.65,08/10/2018 21:33:36,1,3,0,-133,401677384.65,144.71386,13.22561,144.71387,13.22561,6,3,506,2941,87,139,1398,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.22561,144.71386,A,08/10/2018 21:34:13,Argos,0,239,NN,,401677384.65,08/10/2018 21:36:32,1,3,0,-133,401677384.65,144.71386,13.22561,144.71387,13.22561,6,3,506,2941,87,139,1398,90,112,90,12,104,39,138,18,85,84,74,65,212,3,157,0,1,151,18,86,32,128,0,,,,,,,,,
"",171261,5861,13.24815,144.70367,B,08/10/2018 23:01:56,Argos,0,45,MA,,401677392.58,08/10/2018 23:01:34,1,2,0,-129,401677392.58,144.70367,13.24815,144.70367,13.24815,8,3,1403,2421,812,76,3045,70,144,90,12,104,39,138,18,85,92,26,194,84,3,207,4,1,164,18,214,80,0,0,,,,,,,,,
"",171261,5861,13.24815,144.70367,B,08/10/2018 23:01:56,Argos,0,45,MA,,401677392.58,08/10/2018 23:02:20,1,2,0,-129,401677392.58,144.70367,13.24815,144.70367,13.24815,8,3,1403,2421,812,76,3045,39,232,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.25495,144.69673,B,08/11/2018 00:42:48,Argos,0,0,MA,,401677396.56,08/11/2018 00:42:48,1,1,0,-127,401677396.56,144.69673,13.25495,144.69673,13.25495,8,3,1736,1930,1561,89,4621,94,176,90,12,104,39,138,18,85,130,174,65,150,3,227,2,35,151,17,214,80,0,0,,,,,,,,,
"",171261,5861,13.2365,144.70538,B,08/11/2018 06:18:39,Argos,0,44,NP,,401677395.69,08/11/2018 06:18:17,1,2,0,-125,401677395.69,144.70538,13.2365,144.70538,13.2365,8,3,2727,23336,318,68,6044,34,161,64,0,0,0,0,0,0,0,253,247,35,40,0,104,161,64,0,0,0,0,0,0,0,0,0,0,0,0,12,
"",171261,5861,13.2365,144.70538,B,08/11/2018 06:18:39,Argos,0,44,NP,,401677395.69,08/11/2018 06:19:02,1,2,0,-125,401677395.69,144.70538,13.2365,144.70538,13.2365,8,3,2727,23336,318,68,6044,92,112,90,12,104,39,138,18,85,153,50,197,84,4,21,4,7,171,17,215,0,0,0,,,,,,,,,
"",171261,5861,13.24769,144.68549,2,08/11/2018 08:20:28,Argos,0,269,SR,,401677391.21,08/11/2018 08:16:00,1,4,0,-126,401677391.21,144.68549,13.24769,144.68549,13.24769,58,3,366,3466,38,102,779,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.24769,144.68549,2,08/11/2018 08:20:28,Argos,0,269,SR,,401677391.21,08/11/2018 08:17:07,1,4,0,-126,401677391.21,144.68549,13.24769,144.68549,13.24769,58,3,366,3466,38,102,779,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171261,5861,13.24769,144.68549,2,08/11/2018 08:20:28,Argos,0,269,SR,,401677391.21,08/11/2018 08:19:03,1,4,0,-126,401677391.21,144.68549,13.24769,144.68549,13.24769,58,3,366,3466,38,102,779,35,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
