DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171261,171261,UT,Strong,09-Aug-2018,06:40:04,09-Aug-2018,06:39:56
171261,171261,UT,Strong,09-Dec-2018,08:17:43,09-Dec-2018,08:16:38
