DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
178536,178536,,Mk10,,01:47:40 11-Sep-2022,01:48:47 11-Sep-2022,67,B,8.5485,145.5749,CRC,0,0,,,,0.992,0.132,,5.5,56.0,-12,,,,,,,,,,,111,17,255,50,16,,,,,,,711,256,0,,,,
178536,178536,,Mk10,,,10:52:32 21-Sep-2022,,1,8.0503,147.3154,CRC,0,0,,14453,3.504,1.000,0.148,30.30,5.5,88.0,-12,,,,,,,,,,,255,17,255,76,16,,,,,,,816,299,0,,,,
178536,178536,,Mk10,,07:58:15 22-Sep-2022,07:59:22 22-Sep-2022,67,B,7.9041,147.6520,CRC,0,0,,,,1.000,0.204,,5.5,58.0,-11,,,,,,,,,,,124,17,255,76,16,,,,,,,828,306,0,,,,
178536,178536,,Mk10,,,07:27:14 23-Sep-2022,,1,7.6780,148.1584,CRC,0,0,,15157,3.504,0.992,0.156,29.90,5.5,74.0,-11,,,,,,,,,,,154,17,255,59,16,,,,,,,841,313,0,,,,
178536,178536,,Mk10,,22:19:30 29-Sep-2022,22:20:37 29-Sep-2022,67,A,7.6885,148.6022,CRC,0,0,,,,0.992,0.124,,5.5,28.0,-11,,,,,,,,,,,202,16,255,76,16,,,,,,,892,329,0,,,,
178536,178536,,Mk10,,19:47:20 03-Oct-2022,19:48:27 03-Oct-2022,67,A,7.6303,148.7527,CRC,0,0,,,,1.000,0.204,,5.5,44.0,-11,,,,,,,,,,,159,17,255,76,16,,,,,,,918,336,0,,,,
178536,178536,,Mk10,,,23:52:18 04-Oct-2022,,B,7.5516,149.3240,CRC,0,0,,16693,3.568,0.992,0.128,29.70,6.0,108.0,-12,,,,,,,,,,,101,17,255,76,16,,,,,,,947,360,0,,,,
178536,178536,,Mk10,,,22:51:54 07-Oct-2022,,A,7.1041,150.3434,CRC,0,0,,17909,3.568,1.000,0.116,30.20,6.0,72.0,-11,,,,,,,,,,,134,17,255,76,16,,,,,,,988,383,0,,,,
178536,178536,,Mk10,,,20:55:43 14-Oct-2022,,0,7.3254,151.6723,CRC,0,0,,19509,3.568,1.000,0.128,30.00,6.0,66.0,-12,,,,,,,,,,,142,17,255,76,16,,,,,,,1053,403,0,,,,
178536,178536,,Mk10,,,23:40:47 19-Oct-2022,,A,7.4386,151.8312,CRC,0,0,,20021,3.568,0.992,0.116,29.80,6.0,46.0,-12,,,,,,,,,,,148,17,255,77,16,,,,,,,1107,430,0,,,,
178536,178536,,Mk10,,19:33:40 23-Oct-2022,19:34:47 23-Oct-2022,67,0,7.3843,151.9657,CRC,0,0,,,,1.000,0.128,,6.0,64.0,-12,,,,,,,,,,,233,17,255,69,16,,,,,,,1144,446,0,,,,
178536,178536,,Mk10,,,18:43:26 24-Oct-2022,,1,7.4273,151.9895,CRC,0,0,,20533,3.504,1.000,0.220,29.60,6.0,30.0,-12,,,,,,,,,,,255,17,255,69,16,,,,,,,1153,451,0,,,,
178536,178536,,Mk10,,10:56:51 26-Oct-2022,10:57:58 26-Oct-2022,67,1,7.5371,151.9571,CRC,0,0,,,,1.000,0.116,,6.5,40.0,-12,,,,,,,,,,,219,15,255,69,16,,,,,,,1169,457,0,,,,
178536,178536,,Mk10,,,23:53:27 26-Oct-2022,,B,7.5429,151.9663,CRC,0,0,,20725,3.568,0.992,0.132,29.80,6.5,40.0,-12,,,,,,,,,,,161,15,255,69,16,,,,,,,1172,457,0,,,,
178536,178536,,Mk10,,,11:50:27 29-Oct-2022,,B,7.6136,152.7334,,1,1,,39544,3.312,0.480,0.556,-37.10,,-40.0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,
178536,178536,,Mk10,,,23:04:27 29-Oct-2022,,1,7.6121,153.0110,CRC,0,0,,21493,3.568,0.992,0.108,30.10,6.0,74.0,-12,,,,,,,,,,,255,17,255,69,16,,,,,,,1213,483,0,,,,
178536,178536,,Mk10,,09:56:39 31-Oct-2022,09:57:46 31-Oct-2022,67,1,7.3718,153.9076,CRC,0,0,,,,1.000,0.124,,6.0,66.0,-12,,,,,,,,,,,151,17,255,66,16,,,,,,,1238,502,0,,,,
178536,178536,,Mk10,,22:19:10 02-Nov-2022,22:20:17 02-Nov-2022,67,2,7.0769,155.4897,CRC,0,0,,,,0.984,0.112,,6.0,60.0,-13,,,,,,,,,,,109,17,255,72,16,,,,,,,1267,515,0,,,,
178536,178536,,Mk10,,23:34:27 02-Nov-2022,23:35:34 02-Nov-2022,67,3,7.0714,155.5110,CRC,0,0,,,,1.000,0.120,,6.0,60.0,-12,,,,,,,,,,,89,17,255,72,16,,,,,,,1267,515,0,,,,
178536,178536,,Mk10,,,10:40:34 03-Nov-2022,,0,7.0434,155.7347,CRC,0,0,,22901,3.504,1.000,0.172,30.70,6.0,58.0,-12,,,,,,,,,,,195,17,255,72,16,,,,,,,1271,516,0,,,,
178536,178536,,Mk10,,09:52:52 06-Nov-2022,09:53:59 06-Nov-2022,67,B,7.2596,156.4911,CRC,0,0,,,,0.992,0.208,,6.0,98.0,-14,,,,,,,,,,,138,17,255,68,16,,,,,,,1329,556,0,,,,
178536,178536,,Mk10,,07:22:30 08-Nov-2022,07:23:38 08-Nov-2022,68,0,7.6955,157.1588,CRC,0,0,,,,0.992,0.164,,6.5,72.0,-12,,,,,,,,,,,98,17,255,76,16,,,,,,,1366,584,0,,,,
178536,178536,,Mk10,,,08:20:23 08-Nov-2022,,3,7.6967,157.1585,CRC,0,0,,25397,3.504,1.000,0.104,29.80,6.0,72.0,-12,,,,,,,,,,,198,17,255,76,16,,,,,,,1366,584,0,,,,
178536,178536,,Mk10,,08:30:10 08-Nov-2022,08:31:17 08-Nov-2022,67,3,7.6966,157.1568,CRC,0,0,,,,0.992,0.196,,5.5,72.0,-12,,,,,,,,,,,188,17,255,76,16,,,,,,,1366,584,0,,,,
178536,178536,,Mk10,,09:11:48 08-Nov-2022,09:12:56 08-Nov-2022,68,3,7.6938,157.1554,CRC,0,0,,,,1.000,0.204,,6.0,72.0,-12,,,,,,,,,,,119,17,255,76,16,,,,,,,1367,584,0,,,,
178536,178536,,Mk10,,,23:07:25 12-Nov-2022,,3,7.5268,158.2834,CRC,0,0,,27317,3.504,0.992,0.152,29.70,6.0,70.0,-13,,,,,,,,,,,193,17,255,76,16,,,,,,,1434,628,0,,,,
178536,178536,,Mk10,,,22:59:12 13-Nov-2022,,3,7.1145,158.3020,CRC,0,0,,27829,3.504,0.992,0.148,29.80,6.0,80.0,-12,,,,,,,,,,,108,17,255,76,16,,,,,,,1445,633,0,,,,
178536,178536,,Mk10,,,23:29:04 13-Nov-2022,,3,7.1089,158.2954,CRC,0,0,,27893,3.504,1.000,0.152,29.80,6.5,80.0,-12,,,,,,,,,,,182,17,255,76,16,,,,,,,1445,633,0,,,,
178536,178536,,Mk10,,,00:43:14 14-Nov-2022,,2,7.0964,158.2989,CRC,0,0,,28021,3.504,1.000,0.156,29.90,6.5,110.0,-13,,,,,,,,,,,162,17,252,76,16,,,,,,,1446,633,0,,,,
178536,178536,,Mk10,,,08:16:28 16-Nov-2022,,A,7.0048,158.2954,CRC,0,0,,28341,3.568,1.000,0.112,29.50,6.5,58.0,-12,,,,,,,,,,,192,17,255,76,16,,,,,,,1465,636,0,,,,
178536,178536,,Mk10,,,22:29:58 16-Nov-2022,,0,7.0250,158.3018,CRC,0,0,,28405,3.568,1.000,0.112,29.80,6.5,58.0,-13,,,,,,,,,,,255,17,255,76,16,,,,,,,1470,637,0,,,,
178536,178536,,Mk10,,,07:56:51 19-Nov-2022,,A,7.0262,158.2924,CRC,0,0,,28725,3.568,1.000,0.120,29.40,7.0,34.0,-14,,,,,,,,,,,176,17,255,76,16,,,,,,,1497,650,0,,,,
178536,178536,,Mk10,,,23:12:27 20-Nov-2022,,0,7.0071,158.2813,CRC,0,0,,28917,3.568,0.992,0.112,29.70,6.0,26.0,-12,,,,,,,,,,,240,17,255,76,16,,,,,,,1510,652,0,,,,
178536,178536,,Mk10,,23:44:05 22-Nov-2022,23:45:12 22-Nov-2022,67,0,7.0095,158.2886,CRC,0,0,,,,0.992,0.100,,6.5,48.0,-13,,,,,,,,,,,132,17,255,76,16,,,,,,,1528,656,0,,,,
178536,178536,,Mk10,,23:16:15 28-Nov-2022,23:17:23 28-Nov-2022,68,1,7.0134,158.2839,CRC,0,0,,,,0.992,0.104,,7.0,38.0,-13,,,,,,,,,,,206,17,255,76,16,,,,,,,1588,680,0,,,,
178536,178536,,Mk10,,19:43:50 03-Dec-2022,19:44:58 03-Dec-2022,68,0,7.0159,158.2950,CRC,0,0,,,,1.000,0.100,,7.0,26.0,-14,,,,,,,,,,,194,17,255,76,16,,,,,,,1645,709,0,,,,
178536,178536,,Mk10,,,20:52:23 04-Dec-2022,,0,7.0132,158.3104,CRC,0,0,,30709,3.504,1.000,0.196,29.30,6.5,36.0,-14,,,,,,,,,,,118,17,255,67,16,,,,,,,1655,712,0,,,,
178536,178536,,Mk10,,12:30:33 05-Dec-2022,12:31:41 05-Dec-2022,68,A,7.0219,158.2951,CRC,0,0,,,,0.992,0.116,,6.5,28.0,-14,,,,,,,,,,,185,15,249,68,16,,,,,,,1661,714,0,,,,
178536,178536,,Mk10,,23:37:40 05-Dec-2022,23:38:48 05-Dec-2022,68,1,7.0174,158.2923,CRC,0,0,,,,1.000,0.104,,6.5,28.0,-14,,,,,,,,,,,231,15,249,68,16,,,,,,,1668,720,0,,,,
178536,178536,,Mk10,,,12:12:35 08-Dec-2022,,0,7.0170,158.2903,CRC,0,0,,31221,3.568,0.992,0.092,29.40,7.0,22.0,-14,,,,,,,,,,,93,17,255,68,16,,,,,,,1700,738,0,,,,
178536,178536,,Mk10,,,08:14:23 12-Dec-2022,,A,7.0162,158.2988,CRC,0,0,,31797,3.568,1.000,0.096,29.20,7.0,34.0,-14,,,,,,,,,,,164,17,255,68,16,,,,,,,1742,758,0,,,,
178536,178536,,Mk10,,,00:55:18 16-Dec-2022,,1,7.0156,158.3044,CRC,0,0,,32309,3.504,1.000,0.100,30.10,6.5,44.0,-15,,,,,,,,,,,174,17,255,68,16,,,,,,,1784,779,0,,,,
178536,178536,,Mk10,,20:26:55 21-Dec-2022,20:28:03 21-Dec-2022,68,1,7.0273,158.2987,CRC,0,0,,,,0.984,0.104,,6.5,32.0,-14,,,,,,,,,,,211,17,255,69,16,,,,,,,1845,807,0,,,,
178536,178536,,Mk10,,11:45:00 24-Dec-2022,11:46:08 24-Dec-2022,68,1,7.0094,158.2937,CRC,0,0,,,,1.000,0.104,,7.0,34.0,-14,,,,,,,,,,,255,17,255,76,16,,,,,,,1872,819,0,,,,
178536,178536,,Mk10,,,18:49:04 24-Dec-2022,,0,7.0118,158.2935,CRC,0,0,,33525,3.504,1.000,0.116,28.70,6.5,34.0,-14,,,,,,,,,,,198,17,255,76,16,,,,,,,1875,821,0,,,,
178536,178536,,Mk10,,22:36:56 24-Dec-2022,22:38:04 24-Dec-2022,68,0,7.0143,158.2843,CRC,0,0,,,,1.000,0.104,,7.0,34.0,-13,,,,,,,,,,,201,17,255,76,16,,,,,,,1876,820,0,,,,
178536,178536,,Mk10,,08:14:10 25-Dec-2022,08:15:18 25-Dec-2022,68,A,7.0156,158.2946,CRC,0,0,,,,1.000,0.108,,7.0,52.0,-15,,,,,,,,,,,183,17,255,76,16,,,,,,,1881,823,0,,,,
178536,178536,,Mk10,,18:15:45 26-Dec-2022,18:16:53 26-Dec-2022,68,A,7.0155,158.3080,CRC,0,0,,,,1.000,0.104,,6.5,44.0,-14,,,,,,,,,,,234,17,255,76,16,,,,,,,1892,825,0,,,,
178536,178536,,Mk10,,12:00:48 28-Dec-2022,12:01:56 28-Dec-2022,68,B,7.0108,158.2914,CRC,0,0,,,,1.000,0.204,,7.5,42.0,-14,,,,,,,,,,,202,17,255,76,16,,,,,,,1909,831,0,,,,
178536,178536,,Mk10,,09:13:35 29-Dec-2022,09:14:43 29-Dec-2022,68,0,7.0156,158.2963,CRC,0,0,,,,1.000,0.104,,7.0,28.0,-14,,,,,,,,,,,184,17,255,76,16,,,,,,,1923,841,0,,,,
178536,178536,,Mk10,,,23:30:18 30-Dec-2022,,0,7.0163,158.2768,CRC,0,0,,34421,3.504,1.000,0.092,29.50,7.5,38.0,-14,,,,,,,,,,,224,17,255,76,16,,,,,,,1940,849,0,,,,
178536,178536,,Mk10,,,11:55:36 02-Jan-2023,,0,7.0012,158.3127,CRC,0,0,,34805,3.504,0.984,0.116,29.20,7.0,32.0,-14,,,,,,,,,,,193,17,255,70,16,,,,,,,1964,858,0,,,,
178536,178536,,Mk10,,22:44:55 03-Jan-2023,22:46:03 03-Jan-2023,68,A,7.0058,158.2920,CRC,0,0,,,,0.984,0.100,,7.0,44.0,-15,,,,,,,,,,,126,17,255,70,16,,,,,,,1982,867,0,,,,
178536,178536,,Mk10,,10:15:46 05-Jan-2023,10:16:54 05-Jan-2023,68,0,7.0167,158.3067,CRC,0,0,,,,0.992,0.100,,7.5,34.0,-15,,,,,,,,,,,134,17,255,76,16,,,,,,,1999,876,0,,,,
178536,178536,,Mk10,,,11:16:26 06-Jan-2023,,0,7.0319,158.2494,CRC,0,0,,35445,3.504,1.000,0.108,29.00,7.0,36.0,-14,,,,,,,,,,,230,17,255,76,16,,,,,,,2009,879,0,,,,
178536,178536,,Mk10,,22:26:59 07-Jan-2023,22:28:07 07-Jan-2023,68,0,7.0154,158.2885,CRC,0,0,,,,0.976,0.092,,7.0,48.0,-15,,,,,,,,,,,217,17,255,76,16,,,,,,,2024,886,0,,,,
178536,178536,,Mk10,,,12:20:55 08-Jan-2023,,B,7.0059,158.2756,CRC,0,0,,35765,3.504,1.000,0.108,29.00,7.5,42.0,-14,,,,,,,,,,,198,17,255,76,16,,,,,,,2029,887,0,,,,
178536,178536,,Mk10,,,20:05:18 10-Jan-2023,,1,7.0104,158.2859,CRC,0,0,,36085,3.504,0.992,0.100,29.00,7.5,58.0,-15,,,,,,,,,,,220,17,255,76,16,,,,,,,2056,900,0,,,,
178536,178536,,Mk10,,10:40:52 11-Jan-2023,10:42:00 11-Jan-2023,68,0,7.0193,158.2819,CRC,0,0,,,,1.000,0.100,,7.5,54.0,-15,,,,,,,,,,,136,17,255,72,16,,,,,,,2065,906,0,,,,
178536,178536,,Mk10,,,22:31:35 15-Jan-2023,,A,7.0079,158.2980,CRC,0,0,,36789,3.504,1.000,0.100,29.10,7.5,48.0,-16,,,,,,,,,,,226,17,255,74,16,,,,,,,2108,921,0,,,,
