DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166352,166352,UT,Strong,23-May-2017,09:02:23,23-May-2017,08:57:53
166352,166352,UT,Strong,07-Aug-2017,23:34:01,07-Aug-2017,23:28:14
