DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
166352,166352,UT,04:32:09 23-May-2017,Argos,1,13.4090,144.5510,,,,,,,,,,
166352,166352,UT,04:32:09 23-May-2017,Argos,1,13.4090,144.5510,,,,,,,,,,
166352,166352,UT,08:58:14 23-May-2017,Argos,B,13.4440,144.5790,,,,,,,,,,
166352,166352,UT,17:08:11 23-May-2017,Argos,B,13.4500,144.6110,,,,,,,,,,
166352,166352,UT,19:00:55 23-May-2017,Argos,B,13.3920,144.5740,,,,,,,,,,
166352,166352,UT,20:37:47 23-May-2017,Argos,B,13.4170,144.5810,,,,,,,,,,
166352,166352,UT,09:07:32 24-May-2017,Argos,B,13.4350,144.5650,,,,,,,,,,
166352,166352,UT,11:50:00 24-May-2017,Argos,B,13.4330,144.5660,,,,,,,,,,
166352,166352,UT,08:06:20 25-May-2017,Argos,B,13.4330,144.5540,,,,,,,,,,
166352,166352,UT,08:34:05 25-May-2017,Argos,B,13.4520,144.5710,,,,,,,,,,
166352,166352,UT,09:17:54 25-May-2017,Argos,B,13.4430,144.6170,,,,,,,,,,
166352,166352,UT,13:09:39 25-May-2017,Argos,B,13.4320,144.6890,,,,,,,,,,
166352,166352,UT,18:28:03 25-May-2017,Argos,B,13.4230,144.6830,,,,,,,,,,
166352,166352,UT,21:12:16 25-May-2017,Argos,B,13.4370,144.7050,,,,,,,,,,
166352,166352,UT,05:39:38 26-May-2017,Argos,B,13.4460,144.6860,,,,,,,,,,
166352,166352,UT,09:40:05 26-May-2017,Argos,B,13.4530,144.7430,,,,,,,,,,
166352,166352,UT,20:42:02 26-May-2017,Argos,B,13.4640,144.7220,,,,,,,,,,
166352,166352,UT,21:52:17 26-May-2017,Argos,B,13.4640,144.7400,,,,,,,,,,
166352,166352,UT,23:37:24 26-May-2017,Argos,B,13.4360,144.6360,,,,,,,,,,
166352,166352,UT,08:50:54 27-May-2017,Argos,B,13.4040,144.4930,,,,,,,,,,
166352,166352,UT,19:55:37 27-May-2017,Argos,B,13.4400,144.6170,,,,,,,,,,
166352,166352,UT,23:21:26 27-May-2017,Argos,B,13.4470,144.5900,,,,,,,,,,
166352,166352,UT,00:13:56 28-May-2017,Argos,B,13.4390,144.5830,,,,,,,,,,
