Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5947,166352,3,P,1,3,23-May-2017,04:32:09,13.4090,144.5510,,401677306,-129,,0,23-May-2017,04:30:43,,,173,,,,,,,76,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,P,1,3,23-May-2017,04:32:09,13.4090,144.5510,,401677306,-129,,0,23-May-2017,04:31:26,,,173,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,P,1,3,23-May-2017,04:32:09,13.4090,144.5510,,401677306,-129,,0,23-May-2017,04:32:53,,,173,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,P,1,3,23-May-2017,04:32:09,13.4090,144.5510,,401677306,-129,,0,23-May-2017,04:33:36,,,173,,,,,,,34,198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,23,K,B,4,23-May-2017,08:58:14,13.4440,144.5790,,401677277,-127,,0,23-May-2017,08:57:53,,,43,,,,,,,78,48,90,12,40,135,5,110,43,164,37,199,20,1,166,168,1,188,255,214,128,0,0,,,,,,,,,
5947,166352,3,K,B,4,23-May-2017,08:58:14,13.4440,144.5790,,401677277,-127,,0,23-May-2017,08:58:36,,,43,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,P,B,5,23-May-2017,17:08:11,13.4500,144.6110,,401677290,-132,,0,23-May-2017,17:08:11,,,,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,R,B,6,23-May-2017,19:00:55,13.3920,144.5740,,401677291,-132,,0,23-May-2017,19:00:34,,,43,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,23,R,B,6,23-May-2017,19:00:55,13.3920,144.5740,,401677291,-132,,0,23-May-2017,19:01:17,,,43,,,,,,,91,48,90,12,40,135,5,110,43,204,91,195,80,1,216,226,1,255,255,214,96,0,0,,,,,,,,,
5947,166352,3,R,B,7,23-May-2017,20:37:47,13.4170,144.5810,,401677317,-124,,0,23-May-2017,20:37:26,,,43,,,,,,,72,103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,R,B,7,23-May-2017,20:37:47,13.4170,144.5810,,401677317,-124,,0,23-May-2017,20:38:09,,,43,,,,,,,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,19,R,B,8,24-May-2017,09:07:32,13.4350,144.5650,,401677295,-130,,0,24-May-2017,09:07:11,,,43,,,,,,,40,86,226,0,255,112,4,0,0,0,0,64,0,0,0,89,0,0,0,,,,,,,,,,,,,
5947,166352,3,R,B,8,24-May-2017,09:07:32,13.4350,144.5650,,401677295,-130,,0,24-May-2017,09:07:54,,,43,,,,,,,36,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,3,A,B,9,24-May-2017,11:50:00,13.4330,144.5660,,401677293,-121,,0,24-May-2017,11:50:00,,,,,,,,,,26,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,166352,31,K,B,10,25-May-2017,08:06:20,13.4330,144.5540,,401677296,-137,,0,25-May-2017,08:06:20,,,,,,,,,,40,87,0,0,0,0,0,0,0,0,0,0,0,0,0,193,87,0,0,0,0,0,0,0,0,1,255,20,1,0,110,
5947,166352,23,R,B,11,25-May-2017,08:34:05,13.4520,144.5710,,401677290,-124,,0,25-May-2017,08:34:06,,,,,,,,,,91,144,90,12,40,135,5,110,44,160,79,185,190,2,219,224,24,196,191,20,131,252,0,,,,,,,,,
