DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171226,171226,Mk10,Strong,09-May-2017,14:35:38,09-May-2017,14:35:39
171226,171226,Mk10,Strong,16-Mar-2018,19:39:10,16-Mar-2018,19:39:08
