Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171226,19-May-2017,03:34:00,5,1.000000,34,9,0,4,15.21600,146.41400,21:30:16 19-May-2017,N,15.11489,146.30881,52,,,100000,-92623.4,,,,15,16,12923,,,,26,21828,,,,21,22028,,,,27,29679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,19-May-2017,22:45:32,1,1.000000,37,13,0,8,13.17500,147.03200,21:04:52 20-May-2017,K,13.47029,144.69142,54,2,,5.8,2.8,,,,15,29,19458,,,,32,26687,,,,12,9635,,,,18,18646,,,,25,1424,,,,10,17266,,,,15,10322,,,,24,28267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,20-May-2017,04:52:00,1,1.000000,38,14,0,6,13.17500,147.03200,21:04:52 20-May-2017,K,13.07389,146.92786,35,2,,100000,6,,,,15,4,12918,,,,8,32264,,,,27,7858,,,,23,11974,,,,31,26023,,,,16,25011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,23-May-2017,23:15:19,1,1.000000,52,36,0,8,13.47500,144.68600,22:05:24 24-May-2017,N,13.47204,144.69215,54,,,9.4,3.3,,,,15,32,14764,,,,31,20664,,,,29,31628,,,,10,17930,,,,18,24985,,,,15,29870,,,,14,22230,,,,25,29984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,25-May-2017,02:55:00,1,1.000000,56,,0,9,13.50000,144.68800,23:56:29 25-May-2017,A,13.47456,144.69514,54,1,,11.1,2.9,,,,15,4,5638,,,,31,30427,,,,32,11632,,,,26,25622,,,,27,19849,,,,14,9693,,,,21,16970,,,,16,11806,,,,23,22418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,26-May-2017,04:49:10,2,1.000000,60,,0,9,13.46000,144.69299,01:18:16 27-May-2017,A,13.47469,144.69518,54,1,,7.5,3.8,,,,15,8,14254,,,,4,14907,,,,31,26114,,,,11,21456,,,,16,19096,,,,26,4581,,,,23,10722,,,,27,15877,,,,1,28668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,30-May-2017,03:18:26,1,1.000000,74,66,0,5,13.47700,144.69901,00:49:09 31-May-2017,B,13.47300,144.69235,54,,,3.1,3.3,,,,15,27,6612,,,,8,19757,,,,31,1514,,,,21,25640,,,,16,31581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,31-May-2017,18:21:06,2,1.000000,80,71,0,7,13.47300,144.70799,12:25:19 01-Jun-2017,A,13.46658,144.69148,54,,,12.5,4.2,,,,15,24,5944,,,,5,24361,,,,15,31234,,,,20,25488,,,,12,30355,,,,13,12197,,,,21,31270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,01-Jun-2017,01:20:10,1,1.000000,81,73,0,4,13.46658,144.69148,18:21:11.236875 31-May-2017,FastGPS,13.47161,144.69067,54,,,0.8,3.9,,,,15,4,26640,,,,14,19064,,,,32,9542,,,,26,17221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,02-Jun-2017,08:30:00,1,1.000000,86,,0,9,13.47600,144.69701,07:46:50 03-Jun-2017,K,13.47336,144.69264,54,,,7.9,3.8,,,,15,3,31412,,,,7,26025,,,,11,23972,,,,1,3931,,,,30,22886,,,,22,29461,,,,8,9120,,,,23,24970,,,,28,6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
