DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
171252,171252,Mk10,DS,3,0,0,60,60,02:52:48 07-Jun-2017,K,A,47.6790,-122.1360,,,,,401677528,
171252,171252,Mk10,DS,1,0,0,,,02:57:49 07-Jun-2017,B,,,,,,,,,
171252,171252,Mk10,DS,3,0,1,90,60,03:15:28 07-Jun-2017,R,A,47.6770,-122.1370,,,,,401677527,-129
171252,171252,Mk10,DS,5,0,1,60,60,03:30:48 07-Jun-2017,N,2,47.6780,-122.1370,,,,,401677528,-125
171252,171252,Mk10,DS,7,0,0,60,60,03:43:18 07-Jun-2017,A,3,47.6770,-122.1370,,,,,401677528,-119
171252,171252,Mk10,DS,4,0,1,100,60,04:38:18 07-Jun-2017,B,2,47.6780,-122.1320,,,,,401677531,-130
171252,171252,Mk10,DS,3,0,1,60,60,04:54:48 07-Jun-2017,R,A,47.6770,-122.1360,,,,,401677531,-127
171252,171252,Mk10,DS,8,0,1,68,60,05:23:58 07-Jun-2017,A,3,47.6780,-122.1350,,,,,401677533,-116
171252,171252,Mk10,DS,3,0,1,60,60,07:06:48 07-Jun-2017,A,A,47.6840,-122.1320,,,,,401677533,-131
171252,171252,Mk10,DS,4,1,2,,,04:51:30 26-Oct-2017,P,3,15.2670,145.7790,,,,,401677478,-134
171252,171252,Mk10,DS,2,0,1,506,506,06:33:08 26-Oct-2017,P,B,15.2780,145.7870,,,,,401677499,-131
171252,171252,Mk10,DS,1,0,0,,,07:23:18 26-Oct-2017,K,B,15.2800,145.7880,,,,,401677499,-137
171252,171252,Mk10,DS,1,0,0,,,09:00:10 26-Oct-2017,K,B,15.2770,145.7880,,,,,401677498,-124
171252,171252,Mk10,DS,1,0,0,,,09:42:20 26-Oct-2017,N,B,15.2760,145.7920,,,,,401677503,-129
171252,171252,Mk10,DS,1,0,0,,,11:45:48 26-Oct-2017,A,B,15.2760,145.7960,,,,,401677503,-127
171252,171252,Mk10,DS,1,0,0,,,22:10:15 26-Oct-2017,N,B,15.2680,145.7830,,,,,401677507,-128
171252,171252,Mk10,DS,1,0,0,,,23:23:34 26-Oct-2017,B,B,15.2700,145.7830,,,,,401677505,-129
171252,171252,Mk10,DS,1,0,1,,,00:10:10 27-Oct-2017,A,B,15.2690,145.7810,,,,,401677505,-118
171252,171252,Mk10,DS,1,0,0,,,07:53:46 27-Oct-2017,R,B,15.2730,145.7750,,,,,401677506,-131
171252,171252,Mk10,DS,2,0,0,55,55,09:25:53 27-Oct-2017,N,B,15.2600,145.7750,,,,,401677511,-126
171252,171252,Mk10,DS,2,0,1,416,416,20:42:40 27-Oct-2017,R,B,15.2420,145.7650,,,,,401677513,-123
171252,171252,Mk10,DS,1,0,1,,,21:55:10 27-Oct-2017,N,B,15.2550,145.7760,,,,,401677504,-132
171252,171252,Mk10,DS,1,0,0,,,23:49:33 27-Oct-2017,A,B,15.2680,145.7830,,,,,401677500,-123
171252,171252,Mk10,DS,2,0,0,99,99,04:32:01 28-Oct-2017,P,B,15.2830,145.8050,,,,,401677502,-129
171252,171252,Mk10,DS,1,0,0,,,06:07:54 28-Oct-2017,P,B,15.2890,145.8070,,,,,401677504,-135
171252,171252,Mk10,DS,1,0,0,,,09:04:30 28-Oct-2017,R,B,15.2790,145.8090,,,,,401677516,-126
171252,171252,Mk10,DS,1,0,0,,,20:45:40 28-Oct-2017,K,B,15.2880,145.8250,,,,,401677508,-135
