DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
149124,149124,Mk10,DS,1,0,0,,,18:28:39 03-May-2015,A,B,47.6770,-122.1330,,,,,401677541,-127
149124,149124,Mk10,DS,3,0,0,60,60,19:16:39 03-May-2015,B,A,47.6760,-122.1340,,,,,401677541,-126
149124,149124,Mk10,DS,6,0,0,60,60,19:35:39 03-May-2015,P,2,47.6770,-122.1340,,,,,401677541,-125
149124,149124,Mk10,DS,6,0,1,72,60,20:05:39 03-May-2015,A,3,47.6780,-122.1360,,,,,401677540,-126
149124,149124,Mk10,DS,10,0,1,73,60,21:16:51 03-May-2015,P,3,47.6760,-122.1380,,,,,401677539,-120
149124,149124,Mk10,DS,5,0,0,90,60,22:24:39 03-May-2015,N,2,47.6770,-122.1350,,,,,401677538,-129
149124,149124,Mk10,DS,4,0,0,100,60,22:52:09 03-May-2015,K,2,47.6750,-122.1350,,,,,401677539,-130
149124,149124,Mk10,DS,7,0,0,70,60,22:57:27 03-May-2015,P,3,47.6770,-122.1350,,,,,401677537,-128
149124,149124,Mk10,DS,8,0,0,85,60,00:04:39 04-May-2015,N,3,47.6770,-122.1360,,,,,401677537,-116
149124,149124,Mk10,DS,8,1,0,,,19:53:56 14-May-2015,A,2,21.3690,-157.9640,,,,,401677559,-119
149124,149124,Mk10,DS,2,1,0,,,20:38:31 14-May-2015,B,B,21.7370,-158.0260,,,,,401677537,-125
149124,149124,Mk10,DS,1,0,1,,,21:28:31 14-May-2015,A,B,21.7150,-158.0330,,,,,401677621,-132
149124,149124,Mk10,DS,5,2,0,,,00:03:31 15-May-2015,P,1,21.3510,-157.9440,,,,,401677418,-121
149124,149124,Mk10,DS,2,0,0,100,100,01:47:41 15-May-2015,P,B,21.3740,-157.9450,,,,,401677451,-132
149124,149124,Mk10,DS,2,0,0,100,100,02:28:21 15-May-2015,K,B,21.3800,-157.9700,,,,,401677413,-131
149124,149124,Mk10,DS,6,2,0,,,02:50:01 15-May-2015,N,0,21.3510,-158.0190,,,,,401677486,-128
149124,149124,Mk10,DS,3,0,0,100,100,04:09:11 15-May-2015,K,A,21.3660,-157.9640,,,,,401677554,-132
149124,149124,Mk10,DS,3,0,0,150,100,05:15:34 15-May-2015,R,A,21.3630,-157.9660,,,,,401677559,-131
149124,149124,Mk10,DS,1,0,0,,,06:58:21 15-May-2015,A,B,21.2970,-157.9090,,,,,401677593,-131
149124,149124,Mk10,DS,1,0,0,,,08:37:02 15-May-2015,A,B,21.3300,-157.9370,,,,,401677577,-131
149124,149124,Mk10,DS,4,0,0,91,91,12:43:29 15-May-2015,P,3,21.3650,-157.9650,,,,,401677561,-131
149124,149124,Mk10,DS,5,1,2,,,23:50:03 22-May-2015,A,,,,,,,,,-115
149124,149124,Mk10,DS,1,0,0,,,00:41:42 23-May-2015,B,,,,,,,,,
149124,149124,Mk10,DS,2,0,2,265,265,03:39:57 23-May-2015,P,B,17.8400,164.2400,,,,,401677561,-126
149124,149124,Mk10,DS,1,0,0,,,09:10:46 23-May-2015,K,B,13.3820,144.5350,,,,,401677551,-131
149124,149124,Mk10,DS,1,0,0,,,10:52:52 23-May-2015,A,B,13.3960,144.5620,,,,,401677577,-122
149124,149124,Mk10,DS,1,0,1,,,12:30:41 23-May-2015,A,B,13.4190,144.6160,,,,,401677530,-126
149124,149124,Mk10,DS,2,0,0,52,52,16:15:25 23-May-2015,P,B,13.4490,144.6630,,,,,401677532,-126
149124,149124,Mk10,DS,1,0,0,,,18:04:24 23-May-2015,P,B,13.4580,144.6840,,,,,401677533,-135
149124,149124,Mk10,DS,1,0,1,,,00:20:53 24-May-2015,B,B,13.4400,144.6570,,,,,401677535,-127
149124,149124,Mk10,DS,2,0,0,59,59,05:08:02 24-May-2015,P,B,13.4620,144.7140,,,,,401677553,-127
149124,149124,Mk10,DS,1,0,0,,,07:15:31 24-May-2015,R,B,13.4450,144.6870,,,,,401677556,-134
149124,149124,Mk10,DS,1,0,0,,,11:31:17 24-May-2015,B,B,13.4320,144.6970,,,,,401677542,-129
149124,149124,Mk10,DS,1,0,1,,,10:12:04 25-May-2015,A,B,13.4230,144.8750,,,,,401677531,-128
149124,149124,Mk10,DS,1,0,0,,,11:53:00 25-May-2015,A,B,13.4300,144.6910,,,,,401677535,-124
149124,149124,Mk10,DS,1,0,1,,,03:14:05 26-May-2015,P,B,13.4920,144.5690,,,,,401677516,-135
149124,149124,Mk10,DS,1,0,0,,,07:16:01 27-May-2015,N,,,,,,,,,
149124,149124,Mk10,DS,1,0,1,,,07:36:24 27-May-2015,K,,,,,,,,,
149124,149124,Mk10,DS,1,0,1,,,11:18:00 27-May-2015,A,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,17:11:09 27-May-2015,P,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,23:38:11 27-May-2015,A,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,00:34:20 28-May-2015,B,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,04:22:14 28-May-2015,P,,,,,,,,,
149124,149124,Mk10,DS,2,0,0,46,46,05:28:38 28-May-2015,N,B,13.4450,144.5250,,,,,401677513,-133
149124,149124,Mk10,DS,1,0,0,,,07:07:27 28-May-2015,K,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,07:07:27 28-May-2015,N,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,08:46:45 28-May-2015,K,,,,,,,,,
149124,149124,Mk10,DS,1,0,0,,,01:01:33 29-May-2015,A,B,13.4370,144.5250,,,,,401677516,-124
149124,149124,Mk10,DS,1,0,1,,,06:51:04 29-May-2015,N,B,13.4480,144.5500,,,,,401677547,-135
149124,149124,Mk10,DS,1,0,0,,,09:36:19 29-May-2015,R,B,13.4610,144.5680,,,,,401677542,-125
149124,149124,Mk10,DS,1,0,1,,,11:18:07 29-May-2015,B,B,13.4690,144.5690,,,,,401677547,-130
149124,149124,Mk10,DS,1,0,0,,,12:11:35 29-May-2015,A,B,13.4140,144.6490,,,,,401677543,-119
149124,149124,Mk10,DS,1,0,0,,,16:56:50 29-May-2015,P,B,13.3520,144.7660,,,,,401677525,-126
149124,149124,Mk10,DS,1,0,1,,,04:05:36 30-May-2015,P,B,13.4130,144.6630,,,,,401677542,-131
149124,149124,Mk10,DS,2,0,0,46,46,06:49:36 30-May-2015,N,B,13.4300,144.5960,,,,,401677525,-124
149124,149124,Mk10,DS,1,0,0,,,11:05:51 30-May-2015,B,B,13.3950,144.5970,,,,,401677530,-133
149124,149124,Mk10,DS,1,0,0,,,20:13:52 30-May-2015,R,B,13.3240,144.6180,,,,,401677539,-130
149124,149124,Mk10,DS,1,0,1,,,21:45:02 30-May-2015,R,B,13.3880,144.5980,,,,,401677542,-135
149124,149124,Mk10,DS,1,0,1,,,00:27:20 31-May-2015,A,B,13.3890,144.5960,,,,,401677542,-123
