Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149124,23-May-2015,06:39:29,1,1.000000,40,,0,9,13.46200,144.71400,05:08:02 24-May-2015,P,13.46001,144.65912,54,1,,8.7,2.3,,,,15,27,18940,,,,31,30114,,,,19,10339,,,,4,10935,,,,23,16986,,,,16,3653,,,,11,7670,,,,8,6336,,,,9,6820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,26-May-2015,01:57:15,1,1.000000,49,24,0,6,13.49200,144.56900,03:14:05 26-May-2015,P,13.41490,144.64545,54,1,,3.3,3.0,,,,15,29,26765,,,,25,18742,,,,32,1721,,,,14,518,,,,8,10006,,,,31,7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,26-May-2015,08:07:07,1,1.000000,50,24,0,8,13.49200,144.56900,03:14:05 26-May-2015,P,13.41262,144.65019,54,,,9.3,3.5,,,,15,23,208,,,,11,31002,,,,1,19533,,,,7,759,,,,4,19269,,,,19,13354,,,,16,27242,,,,3,21756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,27-May-2015,17:11:06,1,1.000000,55,27,0,7,13.44500,144.52499,05:28:38 28-May-2015,N,13.41343,144.65184,54,,,10.6,2.5,,,,15,13,9995,,,,2,2000,,,,6,7799,,,,5,30584,,,,15,12767,,,,17,7834,,,,20,18758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,05-Jun-2015,04:34:00,1,1.000000,80,98,0,4,13.40100,144.63200,23:01:44 03-Jun-2015,A,13.41092,144.65010,54,,,0.8,3.4,,,,15,16,14309,,,,26,29652,,,,31,30522,,,,8,16051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,10-Jun-2015,03:45:10,1,1.000000,96,129,0,4,13.41700,144.63300,20:57:56 10-Jun-2015,R,13.41520,144.64659,54,,,0.3,5.4,,,,15,27,1189,,,,16,23084,,,,26,14726,,,,31,13910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,11-Jun-2015,01:21:40,1,1.000000,99,133,0,7,13.40200,144.65800,16:05:32 11-Jun-2015,P,13.41161,144.64844,54,1,,7.4,3.4,,,,15,26,12499,,,,8,3444,,,,29,11235,,,,31,4623,,,,14,20815,,,,32,9327,,,,25,7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,11-Jun-2015,22:10:16,1,1.000000,102,135,0,5,13.41161,144.64844,01:21:44.429375 11-Jun-2015,FastGPS,13.41262,144.64948,54,,,3.4,3.9,,,,15,15,11563,,,,25,24712,,,,20,1119,,,,18,24007,,,,12,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,14-Jun-2015,21:44:00,1,2.000000,111,149,0,4,13.42600,144.69901,15:18:19 15-Jun-2015,P,13.41177,144.65016,54,,,0.7,3.0,,,,15,25,27894,,,,15,24215,,,,18,1500,,,,12,18245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149124,21-Jun-2015,21:40:46,1,2.000000,132,179,0,6,13.39300,144.64700,05:00:42 21-Jun-2015,P,13.41268,144.64740,54,,,10.9,3.2,,,,15,25,17414,,,,12,23689,,,,18,13260,,,,15,5330,,,,20,19406,,,,13,7491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
