Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
176781,03-Sep-2019,06:09:01,1,,42,7,0,7,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15084,145.77589,53,,,10.2,34.5,,,,15,19,28050,,,,17,28675,,,,5,22635,,,,2,13206,,,,13,24802,,,,30,17207,,,,6,4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,07:32:49,1,,46,15,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15365,145.77185,53,,,1.8,34.1,,,,15,5,3882,,,,2,18696,,,,6,12997,,,,13,22891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,07:41:55,1,,47,16,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15322,145.77237,53,,,1.1,34.1,,,,15,13,27340,,,,15,17048,,,,5,27298,,,,2,26857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,07:51:07,1,,48,16,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15444,145.77170,53,,,0.7,34.6,,,,15,15,1147,,,,29,25999,,,,2,23900,,,,5,10547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,08:32:58,1,,51,21,0,5,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15353,145.77196,53,,,1.2,34.5,,,,15,13,20251,,,,2,32174,,,,5,8960,,,,15,29988,,,,29,22742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,08:43:09,2,,52,23,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15243,145.77341,53,,,0.2,34.5,,,,15,5,19895,,,,15,8763,,,,13,9160,,,,2,8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,09:11:26,2,,53,25,0,5,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15396,145.77205,53,,,7.6,34.0,,,,15,15,27629,,,,24,19443,,,,2,15587,,,,12,18778,,,,21,26768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,10:03:14,1,,55,31,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15286,145.77296,53,,,2.2,34.5,,,,15,12,25778,,,,5,5621,,,,24,32636,,,,2,16047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,10:27:18,1,,56,33,0,5,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15403,145.77182,53,,,10.3,34.5,,,,15,21,30320,,,,20,5589,,,,2,19602,,,,25,9562,,,,12,15794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,13:44:33,1,,58,46,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15502,145.77534,53,,,10.7,34.1,,,,15,20,11516,,,,10,8349,,,,31,3322,,,,26,28848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,16:08:58,2,,59,58,0,4,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15631,145.77594,53,,,0.7,34.6,,,,15,10,18224,,,,4,4615,,,,16,17764,,,,27,10436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,03-Sep-2019,22:56:21,1,1.000000,61,60,0,7,15.15056,145.81444,22:00:27 03-Sep-2019,NK,15.15194,145.77361,53,,,4.3,34.5,,,,15,7,11968,,,,1,22251,,,,11,10446,,,,8,32279,,,,30,7453,,,,18,20315,,,,22,11555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,04-Sep-2019,14:26:23,1,1.000000,63,70,0,5,15.15194,145.77361,22:56:56.546250 03-Sep-2019,FastGPS,15.15131,145.77563,53,,,5.1,33.1,,,,15,10,14016,,,,29,21064,,,,26,22480,,,,20,12655,,,,15,27080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,04-Sep-2019,20:47:10,1,1.000000,64,71,0,7,15.15194,145.77361,22:56:56.546250 03-Sep-2019,FastGPS,15.15137,145.77635,53,1,,12.5,33.2,,,,15,11,30412,,,,18,15262,,,,16,6445,,,,22,14446,,,,4,29413,,,,1,19284,,,,27,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176781,05-Sep-2019,03:22:30,1,2.000000,65,74,0,6,15.14493,145.76431,21:29:20 04-Sep-2019,NK,15.15076,145.77586,53,,,8.5,32.5,,,,15,6,30453,,,,17,21722,,,,19,18288,,,,9,21783,,,,28,27812,,,,7,10451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
