DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
176781,176781,Mk10,Weak,03-Sep-2019,05:00:00,03-Sep-2019,05:00:00
176781,176781,Mk10,Strong,08-Oct-2019,20:38:46,08-Oct-2019,20:39:18
