DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
171249,171249,,Mk10,22:00:00 21-Oct-2017,,,,0.0,29.5,Status
171249,171249,,Mk10,09:00:00 27-Oct-2017,,,,0.0,29.3,Status
171249,171249,,Mk10,00:00:00 05-Dec-2017,,,,0.0,29.0,Status
171249,171249,,Mk10,18:00:00 17-Dec-2017,,,,0.0,28.8,Status
171249,171249,,Mk10,09:00:00 31-Dec-2017,,,,0.0,28.8,Status
171249,171249,,Mk10,01:00:00 06-Jan-2018,,,,0.0,29.1,Status
171249,171249,,Mk10,23:00:00 12-Feb-2018,,,,0.0,28.1,Status
171249,171249,,Mk10,09:00:00 18-Feb-2018,,,,0.0,28.1,Status
171249,171249,,Mk10,21:00:00 18-Mar-2018,,,,0.0,27.9,Status
171249,171249,,Mk10,05:00:00 20-Apr-2018,,,,0.0,28.7,Status
171249,171249,,Mk10,21:00:00 04-Jul-2018,,,,0.0,28.2,Status
