DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171249,171249,Mk10,02:52:31 07-Jun-2017,,,2,47.6790,-122.1310,CRC 50766.48688,02:52:31 07-Jun-2017,Status,6,181,20,45,30,0,59,82,71,244,48,5,0,80,168,173,64,32,3,198,78,161,20,128,19,127,192,,,,,
171249,171249,Mk10,03:17:31 07-Jun-2017,,,3,47.6780,-122.1360,CRC 14505.19901,07:17:30 07-Jun-2017,Status,6,5,142,116,94,56,169,50,87,244,58,6,16,80,168,169,60,0,2,128,20,128,3,127,192,0,0,,,,,
171249,171249,Mk10,03:31:31 07-Jun-2017,,,A,47.6780,-122.1320,CRC 41253.12580,03:31:30 07-Jun-2017,Status,6,5,142,55,222,161,37,50,87,244,48,6,16,80,168,169,60,0,2,128,20,128,3,127,192,1,0,,,,,
171249,171249,Mk10,03:32:31 07-Jun-2017,,,A,47.6780,-122.1320,TWIC voltage: 4.02,03:32:31 07-Jun-2017,Status,6,245,24,56,30,0,99,50,87,244,64,6,16,80,168,169,64,0,3,133,55,128,20,128,3,127,192,,,,,
171249,171249,Mk10,03:42:31 07-Jun-2017,,,3,47.6780,-122.1380,CRC 42761.62009,03:42:31 07-Jun-2017,Status,6,181,24,58,158,0,109,50,87,244,64,6,16,80,168,169,64,16,3,167,9,128,20,128,3,63,192,,,,,
171249,171249,Mk10,03:49:31 07-Jun-2017,,,3,47.6780,-122.1380,CRC 17371.60646,03:49:30 07-Jun-2017,Status,6,5,142,60,94,67,219,50,87,244,48,70,16,80,168,169,64,0,3,128,20,128,67,127,192,0,0,,,,,
171249,171249,Mk10,04:34:31 07-Jun-2017,,,3,47.6770,-122.1360,CRC 37982.63816,04:34:31 07-Jun-2017,Status,6,181,20,72,158,0,177,50,103,244,48,6,16,80,168,169,65,0,3,148,94,128,20,128,3,127,192,,,,,
171249,171249,Mk10,04:40:31 07-Jun-2017,,,3,47.6770,-122.1360,Status Version: 3,04:40:31 07-Jun-2017,Status,14,181,20,74,30,0,167,50,87,244,48,6,16,112,172,169,64,0,3,250,166,128,84,128,3,127,192,,,,,
171249,171249,Mk10,05:27:31 07-Jun-2017,,,3,47.6780,-122.1350,Too short,00:00:00 07-Jun-2017,Status,6,5,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171249,171249,Mk10,05:28:31 07-Jun-2017,,,3,47.6780,-122.1350,CRC 39282.5295,05:28:31 07-Jun-2017,Status,6,181,16,87,30,0,215,50,103,244,64,6,0,16,168,169,60,0,3,153,114,128,20,128,3,111,194,,,,,
