DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171249,171249,Mk10,Strong,07-Jun-2017,02:51:30,07-Jun-2017,02:51:31
171249,171249,Mk10,Strong,03-Jul-2018,05:27:59,03-Jul-2018,05:28:04
