"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",171251,5861,47.679,-122.135,B,06/07/2017 02:54:27,Argos,,120,K,,401677438,06/07/2017 02:52:28,1,2,,-125,401677438,-122.135,47.679,,,,,,,,,,6,181,34,45,27,0,55,49,247,212,224,5,0,80,160,161,68,0,3,177,46,128,19,0,2,127,192,,,,,
"",171251,5861,47.679,-122.135,B,06/07/2017 02:54:27,Argos,,120,K,,401677438,06/07/2017 02:54:28,1,2,,-125,401677438,-122.135,47.679,,,,,,,,,,6,181,34,45,155,0,57,49,247,212,224,5,0,80,160,161,72,0,3,169,150,128,19,0,2,127,192,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:11:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,5,142,50,219,192,239,49,247,212,224,5,208,80,160,161,68,0,2,128,19,0,2,127,192,0,0,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:13:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,5,142,51,91,51,218,49,247,212,224,5,208,80,160,161,68,0,2,128,19,0,2,127,192,0,0,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:14:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,173,38,51,155,0,77,49,247,212,224,5,208,80,160,161,68,0,3,115,173,128,19,0,2,127,192,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:15:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,5,142,51,219,85,178,49,247,212,224,5,208,80,160,161,68,0,2,128,19,0,2,127,192,0,0,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:17:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,5,142,52,91,25,76,49,247,212,224,5,208,80,160,161,68,0,2,128,19,0,2,127,192,0,0,,,,,
"",171251,5861,47.678,-122.136,3,06/07/2017 03:15:07,Argos,,420,R,,401677438,06/07/2017 03:18:28,1,6,,-120,401677438,-122.136,47.678,,,,,,,,,,6,173,36,52,155,0,81,49,247,196,224,5,208,80,160,161,68,0,3,115,74,128,18,0,2,127,192,,,,,
"",171251,5861,47.678,-122.135,3,06/07/2017 03:30:57,Argos,,300,N,,401677437,06/07/2017 03:29:28,1,5,,-126,401677437,-122.135,47.678,,,,,,,,,,6,5,142,55,91,230,168,49,247,212,224,5,208,80,160,161,68,0,2,128,19,0,2,127,192,0,0,,,,,
"",171251,5861,47.678,-122.135,3,06/07/2017 03:30:57,Argos,,300,N,,401677437,06/07/2017 03:30:28,1,5,,-126,401677437,-122.135,47.678,,,,,,,,,,6,173,34,55,155,0,93,49,247,212,224,5,208,80,160,161,72,0,3,66,167,128,19,0,2,127,192,,,,,
