DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
85493,85493,Mk10,Strong,20-Aug-2013,04:08:10,20-Aug-2013,03:59:50
85493,85493,Mk10,Strong,26-Feb-2016,19:24:50,26-Feb-2016,19:08:38
