DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
178560,178560,Mk10,1,01:56:00 07-Jun-2019,01:59:00 07-Jun-2019,04:13:00 07-Jun-2019,04:13:00 07-Jun-2019,134,137,,,
