Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149134,22-May-2015,02:35:00,4,2.000000,40,13,0,5,13.45300,144.69099,03:52:16 22-May-2015,P,13.46435,144.64680,54,1,,0.9,0.6,,,,15,14,21521,,,,22,9754,,,,8,11707,,,,18,17840,,,,21,25750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,22-May-2015,15:45:29,2,2.000000,42,16,0,7,13.45300,144.69099,03:52:16 22-May-2015,P,13.46293,144.64172,54,,,9.2,1.2,,,,15,17,10552,,,,7,16187,,,,6,26618,,,,10,31944,,,,30,15602,,,,9,18572,,,,5,26158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,04:17:56,1,2.000000,44,16,0,5,13.46293,144.64172,15:45:32.158750 22-May-2015,FastGPS,13.44602,144.64426,54,,,2.2,2.1,,,,15,27,1896,,,,14,30862,,,,16,25136,,,,26,6685,,,,31,21466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,16:23:15,1,2.000000,46,16,0,8,13.44602,144.64426,04:18:00.145312 23-May-2015,FastGPS,13.41815,144.64227,54,,,21.0,2.2,,,,15,6,6282,,,,7,24984,,,,30,23201,,,,10,32480,,,,13,19424,,,,2,15719,,,,5,22410,,,,17,26265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,22:24:22,2,2.000000,47,16,0,8,13.44602,144.64426,04:18:00.145312 23-May-2015,FastGPS,13.40932,144.65175,54,,,11.9,0.7,,,,15,24,15116,,,,15,18119,,,,12,1972,,,,18,27038,,,,22,1064,,,,5,14326,,,,25,2440,,,,20,20985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,24-May-2015,11:03:00,1,2.000000,49,,0,9,13.40932,144.65175,22:24:24.693359 23-May-2015,FastGPS,13.41309,144.65128,54,,,11.7,0.7,,,,15,3,28772,,,,23,3254,,,,7,16896,,,,30,17990,,,,9,21458,,,,1,31666,,,,28,15054,,,,11,20688,,,,4,11196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,24-May-2015,17:08:12,2,2.000000,50,17,0,7,13.41600,144.64700,15:56:30 25-May-2015,P,13.41414,144.64864,54,,,14.0,1.2,,,,15,6,30712,,,,30,26753,,,,2,24,,,,7,29351,,,,13,29457,,,,17,10125,,,,10,28078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,25-May-2015,12:13:21,1,2.000000,53,,0,9,13.41424,144.64925,18:16:41.748750 25-May-2015,FastGPS,13.41249,144.65149,54,,,16.6,1.2,,,,15,23,11949,,,,11,6334,,,,9,5609,,,,1,13650,,,,32,2673,,,,3,17835,,,,4,16439,,,,30,26284,,,,17,7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,25-May-2015,18:16:38,1,2.000000,54,19,0,6,13.41500,144.64700,19:15:43 25-May-2015,K,13.41424,144.64925,54,,,4.0,1.7,,,,15,2,27729,,,,13,28013,,,,15,9721,,,,5,16748,,,,29,32556,,,,20,27276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,26-May-2015,00:37:08,1,2.000000,55,20,0,8,13.41424,144.64925,18:16:41.748750 25-May-2015,FastGPS,13.40967,144.65115,54,,,13.2,2.3,,,,15,12,8870,,,,29,18785,,,,14,19550,,,,31,24316,,,,25,25750,,,,18,1826,,,,15,23465,,,,22,2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
