DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
149134,149134,Mk10,02:35:02.648749 22-May-2015,FastGPS,4,13.4644,144.6468,,,,,,,,,,
149134,149134,Mk10,03:52:16 22-May-2015,Argos,0,13.4530,144.6910,,,,,,,,,,
149134,149134,Mk10,05:35:16 22-May-2015,Argos,B,13.4850,144.6910,,,,,,,,,,
149134,149134,Mk10,06:36:24 22-May-2015,Argos,B,13.4960,144.6920,,,,,,,,,,
149134,149134,Mk10,08:17:04 22-May-2015,Argos,B,13.4590,144.6610,,,,,,,,,,
149134,149134,Mk10,08:17:04 22-May-2015,Argos,B,13.4680,144.6240,,,,,,,,,,
149134,149134,Mk10,11:13:54 22-May-2015,Argos,A,13.4630,144.6450,,,,,,,,,,
149134,149134,Mk10,15:45:32.158749 22-May-2015,FastGPS,7,13.4629,144.6417,,,,,,,,,,
149134,149134,Mk10,16:29:05 22-May-2015,Argos,B,13.4640,144.6120,,,,,,,,,,
149134,149134,Mk10,18:50:56 22-May-2015,Argos,B,13.4430,144.6280,,,,,,,,,,
149134,149134,Mk10,19:14:32 22-May-2015,Argos,B,13.4500,144.6160,,,,,,,,,,
149134,149134,Mk10,19:15:06 22-May-2015,Argos,B,13.4570,144.6220,,,,,,,,,,
149134,149134,Mk10,20:52:58 22-May-2015,Argos,B,13.4600,144.6170,,,,,,,,,,
149134,149134,Mk10,20:53:51 22-May-2015,Argos,B,13.4610,144.6200,,,,,,,,,,
149134,149134,Mk10,22:57:41 22-May-2015,Argos,B,13.4580,144.6170,,,,,,,,,,
149134,149134,Mk10,23:44:11 22-May-2015,Argos,B,13.4770,144.6170,,,,,,,,,,
149134,149134,Mk10,04:18:00.145312 23-May-2015,FastGPS,5,13.4460,144.6443,,,,,,,,,,
149134,149134,Mk10,05:26:18 23-May-2015,Argos,B,13.5000,144.5820,,,,,,,,,,
149134,149134,Mk10,09:29:55 23-May-2015,Argos,B,13.4650,144.5980,,,,,,,,,,
149134,149134,Mk10,16:23:19.169374 23-May-2015,FastGPS,8,13.4181,144.6423,,,,,,,,,,
149134,149134,Mk10,16:23:17 23-May-2015,Argos,B,13.4770,144.6060,,,,,,,,,,
149134,149134,Mk10,19:10:04 23-May-2015,Argos,B,13.4720,144.6070,,,,,,,,,,
149134,149134,Mk10,20:00:14 23-May-2015,Argos,A,13.4170,144.6490,,,,,,,,,,
149134,149134,Mk10,20:29:16 23-May-2015,Argos,B,13.4160,144.6490,,,,,,,,,,
149134,149134,Mk10,22:24:24.693359 23-May-2015,FastGPS,8,13.4093,144.6517,,,,,,,,,,
149134,149134,Mk10,23:28:04 23-May-2015,Argos,B,13.3990,144.6510,,,,,,,,,,
