,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
149134,14-May-2015,04:43:00,8,1.000000,38,,0,9,,,,,,,,,,,,,,15,24,14283,,,,25,30285,,,,12,24075,,,,29,4052,,,,20,3445,,,,31,20806,,,,21,23200,,,,5,13139,,,,14,32499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,14-May-2015,10:43:00,1,1.000000,39,,1,9,,,,,,,,,,,,,,15,27,2928,,,,14,13262,,,,32,18240,,,,4,29052,,,,26,7122,,,,16,20809,,,,19,24488,,,,22,4396,,,,11,6126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,22-May-2015,02:35:00,4,2.000000,40,13,0,5,,,,,,,,,,,,,,15,14,21521,,,,22,9754,,,,8,11707,,,,18,17840,,,,21,25750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,22-May-2015,15:45:29,2,2.000000,42,16,0,7,,,,,,,,,,,,,,15,17,10552,,,,7,16187,,,,6,26618,,,,10,31944,,,,30,15602,,,,9,18572,,,,5,26158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,04:17:56,1,2.000000,44,16,0,5,,,,,,,,,,,,,,15,27,1896,,,,14,30862,,,,16,25136,,,,26,6685,,,,31,21466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,16:23:15,1,2.000000,46,16,0,8,,,,,,,,,,,,,,15,6,6282,,,,7,24984,,,,30,23201,,,,10,32480,,,,13,19424,,,,2,15719,,,,5,22410,,,,17,26265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,23-May-2015,22:24:22,2,2.000000,47,16,0,8,,,,,,,,,,,,,,15,24,15116,,,,15,18119,,,,12,1972,,,,18,27038,,,,22,1064,,,,5,14326,,,,25,2440,,,,20,20985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,24-May-2015,11:03:00,1,2.000000,49,,0,9,,,,,,,,,,,,,,15,3,28772,,,,23,3254,,,,7,16896,,,,30,17990,,,,9,21458,,,,1,31666,,,,28,15054,,,,11,20688,,,,4,11196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,24-May-2015,17:08:12,2,2.000000,50,17,0,7,,,,,,,,,,,,,,15,6,30712,,,,30,26753,,,,2,24,,,,7,29351,,,,13,29457,,,,17,10125,,,,10,28078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149134,25-May-2015,12:13:21,1,2.000000,53,,0,9,,,,,,,,,,,,,,15,23,11949,,,,11,6334,,,,9,5609,,,,1,13650,,,,32,2673,,,,3,17835,,,,4,16439,,,,30,26284,,,,17,7452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
