DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152581,152581,Mk10,Strong,25-Aug-2015,20:02:30,25-Aug-2015,20:02:30
152581,152581,Mk10,Strong,10-Dec-2015,07:39:32,10-Dec-2015,07:39:40
