DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
152581,152581,Mk10,02:48:02 15-Sep-2015,,,,,,CRC 64409.12696,02:48:32 15-Sep-2015,Status,2,6,94,44,32,251,153,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,07:51:02 15-Sep-2015,,,A,20.6140,-161.4610,CRC 17146.6134,07:51:00 07-Sep-2015,Status,6,6,78,124,192,66,250,50,215,245,80,5,0,103,255,253,64,1,0,,,,,,,,,,,,,
152581,152581,Mk10,02:55:32 23-Sep-2015,,,B,21.3660,-157.9640,CRC 8294.30504,,TAT,34,6,110,45,222,57,184,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,04:55:32 23-Sep-2015,,,A,21.3630,-157.9600,CRC 6566.14758,04:55:30 23-Sep-2015,Status,2,6,110,77,222,25,166,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,06:49:32 23-Sep-2015,,,B,21.3630,-157.9590,CRC 24678.44714,05:00:00 22-Sep-2015,TAD,22,6,110,108,94,91,50,52,183,246,64,5,0,83,255,253,64,0,0,,,,,,,,,,,,,
152581,152581,Mk10,00:55:33 01-Oct-2015,,,B,21.3680,-157.9420,CRC 11810.53795,00:51:30 01-Oct-2015,Status,2,6,130,12,222,46,34,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,03:15:03 09-Oct-2015,,,,,,CRC 910.34703,03:15:00 09-Oct-2014,Status,2,2,146,51,192,3,142,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,12:13:34 17-Oct-2015,,,A,21.3680,-157.9630,CRC 59804.10605,12:13:30 19-Oct-2015,Status,2,6,166,195,94,233,156,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,07:25:35 25-Oct-2015,,,,,,CRC 9855.9851,07:25:30 25-Oct-2015,Status,2,6,178,118,94,38,127,,,,,,,,,,,,,,,,,,,,,,,,,
152581,152581,Mk10,19:24:52 13-Nov-2015,,,B,15.3000,145.8550,CRC 27805.25542,06:00:00 13-Nov-2015,DiveDuration,70,201,222,218,96,124,118,142,209,188,15,192,249,58,86,,,,,,,,,,,,,,,,,
152581,152581,Mk10,07:18:17 15-Nov-2015,,,B,15.2270,145.7380,CRC 60984.12561,06:09:05 15-Nov-2015,Fast-GPS,126,227,142,222,100,145,81,77,184,26,192,176,165,85,171,83,145,210,112,41,115,133,58,,,,,,,,,
152581,152581,Mk10,16:57:48 15-Nov-2015,,,B,15.1170,145.7430,CRC 11707.56268,12:53:17 15-Nov-2015,Fast-GPS,114,219,190,222,199,84,83,48,249,76,156,146,117,149,109,117,141,130,153,134,48,6,33,,,,,,,,,
152581,152581,Mk10,00:22:35 16-Nov-2015,,,B,15.1600,145.7580,CRC 37170.60854,18:00:00 13-Nov-2015,TAD,25,19,46,219,32,75,0,125,125,190,7,36,3,188,63,,,,,,,,,,,,,,,,,
152581,152581,Mk10,08:23:06 16-Nov-2015,,,B,15.1230,145.9100,CRC 42016.17938,00:00:00 15-Nov-2015,DiveDuration,74,66,14,222,0,94,134,0,0,40,0,0,64,0,0,,,,,,,,,,,,,,,,,
