"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",152581,5947,47.677,-122.131,2,08/25/2015 20:04:00,Argos,,180,P,,401677496,08/25/2015 20:02:30,1,4,,-125,401677496,-122.131,47.677,,,,,,,,,,2,6,51,64,158,140,72,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.131,2,08/25/2015 20:04:00,Argos,,180,P,,401677496,08/25/2015 20:03:30,1,4,,-125,401677496,-122.131,47.677,,,,,,,,,,2,6,51,64,222,88,73,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.131,2,08/25/2015 20:04:00,Argos,,180,P,,401677496,08/25/2015 20:04:30,1,4,,-125,401677496,-122.131,47.677,,,,,,,,,,2,6,51,65,30,152,72,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.131,2,08/25/2015 20:04:00,Argos,,180,P,,401677496,08/25/2015 20:05:30,1,4,,-125,401677496,-122.131,47.677,,,,,,,,,,2,188,227,65,94,0,89,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.132,B,08/25/2015 20:46:30,Argos,,0,A,,401677494,08/25/2015 20:46:30,1,1,,-132,401677494,-122.132,47.677,,,,,,,,,,2,6,51,75,158,168,74,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:38:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,89,158,208,79,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:39:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,89,222,4,78,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:40:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,90,30,124,78,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:42:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,90,158,148,79,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:43:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,90,222,64,78,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:44:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,91,30,128,79,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:45:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,180,245,91,94,0,189,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:47:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,91,222,188,79,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.676,-122.14,1,08/25/2015 21:43:23,Argos,,600,P,,401677492,08/25/2015 21:48:30,1,9,,-122,401677492,-122.14,47.676,,,,,,,,,,2,6,51,92,30,244,78,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.68,-122.136,A,08/25/2015 22:22:00,Argos,,120,N,,401677491,08/25/2015 22:21:30,1,3,,-132,401677491,-122.136,47.68,,,,,,,,,,2,172,249,101,94,0,225,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.68,-122.136,A,08/25/2015 22:22:00,Argos,,120,N,,401677491,08/25/2015 22:22:30,1,3,,-132,401677491,-122.136,47.68,,,,,,,,,,2,6,51,101,158,128,67,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.68,-122.136,A,08/25/2015 22:22:00,Argos,,120,N,,401677491,08/25/2015 22:23:30,1,3,,-132,401677491,-122.136,47.68,,,,,,,,,,2,6,51,101,222,84,66,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.678,-122.134,2,08/25/2015 23:24:30,Argos,,240,P,,401677491,08/25/2015 23:24:30,1,4,,-135,401677491,-122.134,47.678,,,,,,,,,,2,6,51,118,30,236,70,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.678,-122.134,2,08/25/2015 23:24:30,Argos,,240,P,,401677491,08/25/2015 23:26:30,1,4,,-135,401677491,-122.134,47.678,,,,,,,,,,2,142,50,118,158,4,71,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.678,-122.134,2,08/25/2015 23:24:30,Argos,,240,P,,401677491,08/25/2015 23:27:30,1,4,,-135,401677491,-122.134,47.678,,,,,,,,,,2,6,51,118,222,208,70,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.678,-122.134,2,08/25/2015 23:24:30,Argos,,240,P,,401677491,08/25/2015 23:28:30,1,4,,-135,401677491,-122.134,47.678,,,,,,,,,,2,6,51,119,30,16,71,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/25/2015 23:56:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,6,51,126,30,140,68,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/25/2015 23:58:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,6,51,126,158,100,69,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/25/2015 23:59:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,6,51,126,222,176,68,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/25/2015 23:59:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,51,126,222,176,68,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/26/2015 00:00:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,6,52,0,30,100,233,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:00:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,52,0,30,100,233,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/26/2015 00:01:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,173,0,0,94,1,69,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:01:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,173,0,0,94,1,69,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:02:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,52,0,158,140,232,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:00:00,Argos,,420,K,,401677491,08/26/2015 00:03:30,1,6,,-119,401677491,-122.136,47.677,,,,,,,,,,2,6,52,0,222,88,233,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:03:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,52,0,222,88,233,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:04:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,52,1,30,152,232,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:05:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,173,0,1,94,1,73,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,47.677,-122.136,3,08/26/2015 00:03:00,Argos,,420,N,,401677491,08/26/2015 00:06:30,1,8,,-120,401677491,-122.136,47.677,,,,,,,,,,2,6,52,1,158,112,233,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,,,,,,,0,N,,,09/15/2015 02:48:02,1,1,,,,,,,,,,,,,,,2,6,94,44,32,251,153,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,20.614,-161.461,A,09/15/2015 07:52:31,Argos,,180,A,,401677491,09/15/2015 07:51:02,1,3,,-129,401677491,-161.461,20.614,,,,,,,,,,6,6,78,124,192,66,250,50,215,245,80,5,0,103,255,253,64,1,0,,,,,,,,,,,,,
"",152581,5947,20.614,-161.461,A,09/15/2015 07:52:31,Argos,,180,A,,401677491,09/15/2015 07:52:32,1,3,,-129,401677491,-161.461,20.614,,,,,,,,,,2,77,6,125,30,2,187,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,20.614,-161.461,A,09/15/2015 07:52:31,Argos,,180,A,,401677491,09/15/2015 07:54:02,1,3,,-129,401677491,-161.461,20.614,,,,,,,,,,2,6,94,125,128,239,136,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.365,-157.964,A,09/23/2015 00:45:02,Argos,,180,P,,401677497,09/23/2015 00:43:32,1,3,,-133,401677497,-157.964,21.365,,,,,,,,,,2,6,110,10,222,141,178,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.365,-157.964,A,09/23/2015 00:45:02,Argos,,180,P,,401677497,09/23/2015 00:45:02,1,3,,-133,401677497,-157.964,21.365,,,,,,,,,,2,6,110,11,64,159,210,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.365,-157.964,A,09/23/2015 00:45:02,Argos,,180,P,,401677497,09/23/2015 00:46:32,1,3,,-133,401677497,-157.964,21.365,,,,,,,,,,2,6,110,11,158,165,178,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.366,-157.964,B,09/23/2015 02:55:32,Argos,,0,N,,401677497,09/23/2015 02:55:32,1,1,,-140,401677497,-157.964,21.366,,,,,,,,,,34,6,110,45,222,57,184,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.363,-157.96,A,09/23/2015 04:57:31,Argos,,270,R,,401677497,09/23/2015 04:55:32,1,3,,-133,401677497,-157.96,21.363,,,,,,,,,,2,6,110,77,222,25,166,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.363,-157.96,A,09/23/2015 04:57:31,Argos,,270,R,,401677497,09/23/2015 04:56:59,1,3,,-133,401677497,-157.96,21.363,,,,,,,,,,2,6,110,78,57,74,22,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.363,-157.96,A,09/23/2015 04:57:31,Argos,,270,R,,401677497,09/23/2015 05:00:02,1,3,,-133,401677497,-157.96,21.363,,,,,,,,,,2,133,18,80,0,3,175,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.363,-157.959,B,09/23/2015 06:49:32,Argos,,0,A,,401677498,09/23/2015 06:49:32,1,1,,-133,401677498,-157.959,21.363,,,,,,,,,,22,6,110,108,94,91,50,52,183,246,64,5,0,83,255,253,64,0,0,,,,,,,,,,,,,
"",152581,5947,21.364,-157.959,B,09/23/2015 08:26:59,Argos,,0,A,,401677499,09/23/2015 08:26:59,1,1,,-131,401677499,-157.959,21.364,,,,,,,,,,2,6,110,134,185,194,41,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.368,-157.942,B,10/01/2015 00:54:47,Argos,,90,P,,401677503,10/01/2015 00:54:03,1,2,,-135,401677503,-157.942,21.368,,,,,,,,,,2,156,228,13,128,4,255,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.368,-157.942,B,10/01/2015 00:54:47,Argos,,90,P,,401677503,10/01/2015 00:55:33,1,2,,-135,401677503,-157.942,21.368,,,,,,,,,,2,6,130,12,222,46,34,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.365,-157.964,B,10/01/2015 07:22:32,Argos,,180,A,,401677497,10/01/2015 07:21:03,1,2,,-132,401677497,-157.964,21.365,,,,,,,,,,2,6,130,117,64,96,91,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.365,-157.964,B,10/01/2015 07:22:32,Argos,,180,A,,401677497,10/01/2015 07:24:03,1,2,,-132,401677497,-157.964,21.365,,,,,,,,,,2,148,232,118,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,,,,,,,0,N,,,10/09/2015 03:15:03,1,1,,,,,,,,,,,,,,,2,2,146,51,192,3,142,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,,,,,,,0,R,,,10/09/2015 04:54:03,1,1,,,,,,,,,,,,,,,2,156,254,77,128,7,147,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,,,,,,,0,A,,,10/09/2015 07:55:33,1,1,,,,,,,,,,,,,,,2,6,146,125,222,45,249,,,,,,,,,,,,,,,,,,,,,,,,,
"",152581,5947,21.361,-157.963,A,10/17/2015 01:16:34,Argos,,360,P,,401677498,10/17/2015 01:13:34,1,3,,-138,401677498,-157.963,21.361,,,,,,,,,,2,6,162,19,94,41,164,,,,,,,,,,,,,,,,,,,,,,,,,
