DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
149121,149121,Mk10,17:44:57 03-May-2015,,,,,,Too short,,TAD,17,131,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,18:25:30 03-May-2015,,,B,47.6770,-122.1320,CRC 49207.100,18:25:28 03-May-2015,Status,0,5,71,38,92,192,55,,,,,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,08:14:12 14-May-2015,,,B,21.3670,-157.9670,CRC 53357.5708,04:00:00 14-May-2015,TAD,29,6,221,92,66,103,128,128,0,0,8,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,12:57:42 14-May-2015,,,0,21.3710,-157.9850,CRC 53325.58270,04:00:00 14-May-2015,TAD,29,4,221,92,66,103,131,153,128,193,53,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:03:44 20-May-2015,,,0,13.4480,144.5960,CRC 43104.34912,04:00:00 20-May-2015,TAD,26,134,13,104,66,89,145,,,,,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:06:36 20-May-2015,,,0,13.4480,144.5960,CRC 7311.44036,04:45:41 20-May-2015,Fast-GPS,113,200,253,104,78,218,105,190,72,3,99,1,170,202,57,11,30,143,9,165,74,35,158,234,36,72,172,,,,,
149121,149121,Mk10,08:48:56 20-May-2015,,,B,13.4450,144.5850,CRC 7309.12997,04:54:04 20-May-2015,Fast-GPS,113,200,221,104,71,97,31,12,20,60,38,159,140,240,231,145,149,24,165,247,91,25,155,13,152,51,167,,,,,
149121,149121,Mk10,19:39:10 20-May-2015,,,B,13.4710,144.6170,CRC 26477.60410,10:00:00 18-Jun-2013,DiveDuration,70,118,213,164,165,41,106,82,152,9,127,127,148,0,3,,,,,,,,,,,,,,,,,
149121,149121,Mk10,20:25:39 20-May-2015,,,B,13.4590,144.6370,CRC 1616.67,06:00:00 20-Apr-2015,TAT,32,101,13,40,96,131,88,226,218,220,172,27,251,250,6,,,,,,,,,,,,,,,,,
149121,149121,Mk10,21:31:54 21-May-2015,,,B,13.4760,144.6360,CRC 6690.26107,18:00:31 21-May-2015,Fast-GPS,113,162,45,107,36,7,216,220,22,133,110,8,247,151,11,218,53,252,233,189,225,241,25,63,63,105,148,,,,,
149121,149121,Mk10,22:26:26 21-May-2015,,,B,13.4650,144.6460,CRC 31914.36110,11:55:51 21-May-2015,Fast-GPS,119,202,173,106,183,124,231,144,123,71,184,4,244,138,13,153,40,43,148,248,239,64,0,7,148,226,81,43,240,208,184,
149121,149121,Mk10,23:16:54 21-May-2015,,,B,13.4570,144.6470,CRC 21797.38167,12:00:00 20-May-2014,DiveDepth,53,82,89,104,192,53,131,10,0,0,0,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,05:35:39 22-May-2015,,,B,13.4450,144.6600,CRC 9083.21007,,TAT,34,55,189,64,127,68,63,142,0,255,224,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,12:03:14 22-May-2015,,,B,13.4480,144.6620,CRC 8987.11279,18:00:00 21-Apr-2015,DiveDepth,50,49,189,43,35,128,6,4,24,80,0,64,0,0,0,,,,,,,,,,,,,,,,,
149121,149121,Mk10,23:01:02 22-May-2015,,,B,13.4140,144.6330,CRC 11777.8645,00:00:00 18-May-2014,TAD,18,224,25,100,8,45,225,115,192,246,113,126,64,64,111,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:30:39 23-May-2015,,,A,13.4120,144.6620,CRC 57980.15674,00:00:00 23-May-2015,TAD,30,39,205,110,8,8,128,18,30,200,223,57,142,19,63,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:33:55 23-May-2015,,,A,13.4120,144.6620,CRC 38597.58147,18:00:00 18-May-2013,DiveDuration,73,108,85,101,32,175,129,0,8,16,0,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:57:31 24-May-2015,,,B,13.4120,144.6520,CRC 1492.5057,20:00:00 06-May-2013,DiveDepth,48,93,69,77,77,75,77,130,66,179,122,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,23:53:56 24-May-2015,,,B,13.3710,144.6340,CRC 9476.58641,06:00:00 23-May-2015,DiveDepth,50,80,77,110,100,128,10,68,8,0,0,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,03:21:41 25-May-2015,,,B,13.4260,144.6570,CRC 40806.30861,07:44:01 24-May-2015,Fast-GPS,121,246,109,112,118,192,100,140,168,39,9,90,28,243,15,240,239,83,161,44,117,57,105,171,16,133,241,42,201,35,210,
149121,149121,Mk10,05:04:24 25-May-2015,,,B,13.4390,144.6570,CRC 6005.16649,01:41:57 24-May-2015,Fast-GPS,113,119,93,112,22,158,90,72,213,58,53,175,19,242,81,147,99,35,211,11,246,165,188,58,128,225,36,,,,,
149121,149121,Mk10,07:47:14 25-May-2015,,,B,13.4480,144.6660,CRC 56854.37204,12:00:00 21-May-2015,TAT,45,225,109,106,192,138,117,235,128,0,59,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,10:12:06 25-May-2015,,,B,13.4520,144.6250,CRC 44846.44494,18:00:00 20-May-2015,DiveDuration,74,242,237,105,32,94,130,2,16,8,32,0,72,130,0,,,,,,,,,,,,,,,,,
149121,149121,Mk10,10:12:48 25-May-2015,,,B,13.4520,144.6250,CRC 9210.29306,18:00:00 20-May-2015,DiveDepth,50,63,173,105,39,128,0,4,16,112,32,128,0,1,2,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:50:35 26-May-2015,,,B,13.4190,144.6670,CRC 36899.13222,00:33:39 23-May-2015,Fast-GPS,121,2,61,110,6,25,227,176,191,115,231,102,65,230,126,137,144,57,48,167,137,104,16,75,62,189,60,61,0,255,24,
149121,149121,Mk10,20:23:45 26-May-2015,,,A,13.4120,144.6550,CRC 14741.63988,18:00:00 20-May-2015,TAT,35,153,93,105,32,138,116,131,128,128,0,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,00:54:12 27-May-2015,,,B,13.4020,144.6590,CRC 28276.59992,00:00:00 26-May-2015,TAT,38,231,77,116,0,130,117,182,61,233,177,,,,,,,,,,,,,,,,,,,,,
149121,149121,Mk10,07:17:07 27-May-2015,,,B,13.4200,144.6510,CRC 55950.35785,12:00:00 24-May-2015,TAD,29,168,237,112,198,47,8,14,110,128,0,128,0,10,67,,,,,,,,,,,,,,,,,
