DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166341,166341,Mk10,DS,3,0,0,150,120,18:58:36 07-Oct-2016,B,A,47.6770,-122.1350,,,,,401677313,-121
166341,166341,Mk10,DS,8,0,1,60,60,19:42:56 07-Oct-2016,A,3,47.6770,-122.1360,,,,,401677314,-116
166341,166341,Mk10,DS,4,0,1,60,60,19:55:26 07-Oct-2016,P,1,47.6760,-122.1340,,,,,401677316,-133
166341,166341,Mk10,DS,1,0,1,,,20:37:56 07-Oct-2016,B,B,47.6750,-122.1320,,,,,401677315,-135
166341,166341,Mk10,DS,7,0,1,60,60,21:35:56 07-Oct-2016,P,3,47.6770,-122.1360,,,,,401677314,-118
166341,166341,Mk10,DS,7,0,0,70,60,23:18:48 07-Oct-2016,P,3,47.6780,-122.1340,,,,,401677314,-119
166341,166341,Mk10,DS,7,0,1,70,60,23:58:56 07-Oct-2016,N,3,47.6790,-122.1370,,,,,401677313,-128
166341,166341,Mk10,DS,1,0,1,,,05:28:41 28-Oct-2016,P,,,,,,,,,
166341,166341,Mk10,DS,2,0,0,55,55,06:49:53 28-Oct-2016,K,B,23.0750,-177.3890,,,,,401677314,-133
166341,166341,Mk10,DS,1,0,0,,,00:20:10 29-Oct-2016,A,B,15.0650,145.6090,,,,,401677321,-126
166341,166341,Mk10,DS,1,0,1,,,05:23:29 29-Oct-2016,P,B,15.0620,145.6020,,,,,401677317,-136
166341,166341,Mk10,DS,3,0,1,47,46,08:05:53 29-Oct-2016,K,A,15.0530,145.6070,,,,,401677318,-122
166341,166341,Mk10,DS,2,0,0,47,47,20:11:07 29-Oct-2016,N,B,15.0620,145.6110,,,,,401677320,-130
166341,166341,Mk10,DS,2,0,0,50,50,20:35:10 29-Oct-2016,K,B,15.0530,145.5800,,,,,401677319,-123
166341,166341,Mk10,DS,3,0,0,50,50,23:43:41 30-Oct-2016,A,A,15.0530,145.5950,,,,,401677321,-120
166341,166341,Mk10,DS,2,0,0,52,52,08:55:25 31-Oct-2016,N,B,15.0420,145.5980,,,,,401677320,-127
166341,166341,Mk10,DS,2,0,0,52,52,08:55:25 31-Oct-2016,R,B,15.0420,145.5980,,,,,401677318,-127
166341,166341,Mk10,DS,1,0,0,,,08:55:51 31-Oct-2016,K,B,15.0430,145.5980,,,,,401677319,-126
166341,166341,Mk10,DS,2,0,0,55,55,10:55:43 31-Oct-2016,A,B,15.0490,145.5920,,,,,401677316,-124
166341,166341,Mk10,DS,1,0,1,,,08:23:26 01-Nov-2016,R,B,15.0420,145.5900,,,,,401677316,-122
166341,166341,Mk10,DS,1,0,0,,,08:24:21 01-Nov-2016,K,B,15.0440,145.5810,,,,,401677317,-129
166341,166341,Mk10,DS,2,0,1,91,91,12:10:41 01-Nov-2016,A,B,15.0460,145.6050,,,,,401677317,-120
166341,166341,Mk10,DS,3,0,1,62,60,19:30:29 01-Nov-2016,R,A,15.0410,145.5900,,,,,401677317,-129
166341,166341,Mk10,DS,3,0,2,76,50,21:19:01 01-Nov-2016,N,A,15.0540,145.5950,,,,,401677322,-125
166341,166341,Mk10,DS,3,0,0,74,47,23:05:37 01-Nov-2016,A,A,15.0450,145.5990,,,,,401677318,-120
166341,166341,Mk10,DS,3,0,2,74,50,04:28:24 02-Nov-2016,P,A,15.0380,145.5340,,,,,401677331,-128
166341,166341,Mk10,DS,3,0,0,48,46,21:03:42 02-Nov-2016,N,A,15.0580,145.5800,,,,,401677319,-130
166341,166341,Mk10,DS,2,0,0,55,55,09:00:43 03-Nov-2016,R,B,15.0430,145.6030,,,,,401677321,-130
166341,166341,Mk10,DS,1,0,0,,,11:31:36 03-Nov-2016,A,B,15.0430,145.6020,,,,,401677321,-125
166341,166341,Mk10,DS,1,0,1,,,23:18:11 03-Nov-2016,B,B,15.0420,145.6020,,,,,401677320,-136
166341,166341,Mk10,DS,3,0,0,49,48,04:13:21 04-Nov-2016,P,A,15.0650,145.5510,,,,,401677307,-132
166341,166341,Mk10,DS,2,0,0,60,60,16:40:21 04-Nov-2016,P,B,15.0590,145.5520,,,,,401677329,-132
166341,166341,Mk10,DS,1,0,1,,,21:18:53 04-Nov-2016,K,B,15.0750,145.5800,,,,,401677321,-132
166341,166341,Mk10,DS,2,0,0,50,50,01:17:36 05-Nov-2016,A,B,15.0600,145.5850,,,,,401677322,-126
166341,166341,Mk10,DS,1,0,0,,,05:39:59 05-Nov-2016,P,B,15.0530,145.5710,,,,,401677316,-130
166341,166341,Mk10,DS,4,0,0,51,46,20:28:36 05-Nov-2016,N,0,15.0320,145.5450,,,,,401677324,-128
166341,166341,Mk10,DS,4,0,1,50,50,23:21:05 05-Nov-2016,A,2,15.0560,145.6070,,,,,401677321,-119
166341,166341,Mk10,DS,2,0,0,50,50,03:43:16 06-Nov-2016,P,B,15.0400,145.6420,,,,,401677321,-130
166341,166341,Mk10,DS,2,0,0,52,52,20:19:14 06-Nov-2016,N,B,15.0480,145.7120,,,,,401677303,-126
166341,166341,Mk10,DS,2,0,1,112,112,09:11:44 07-Nov-2016,N,B,15.0540,145.6350,,,,,401677329,-129
166341,166341,Mk10,DS,2,0,0,157,157,20:03:44 07-Nov-2016,K,B,15.0570,145.6330,,,,,401677319,-127
166341,166341,Mk10,DS,1,0,1,,,20:07:02 07-Nov-2016,N,B,15.0520,145.6200,,,,,401677319,-129
166341,166341,Mk10,DS,1,0,1,,,09:08:31 08-Nov-2016,N,B,15.0500,145.6380,,,,,401677314,-128
166341,166341,Mk10,DS,2,0,0,75,75,21:40:29 08-Nov-2016,N,B,15.0370,145.6020,,,,,401677319,-127
166341,166341,Mk10,DS,2,0,1,51,51,07:11:25 09-Nov-2016,N,B,15.0420,145.6030,,,,,401677321,-130
166341,166341,Mk10,DS,2,0,0,61,61,11:06:11 09-Nov-2016,A,B,15.0400,145.6010,,,,,401677323,-119
166341,166341,Mk10,DS,2,0,0,285,285,20:17:02 09-Nov-2016,R,B,15.0460,145.5960,,,,,401677320,-122
166341,166341,Mk10,DS,1,0,0,,,08:37:06 10-Nov-2016,R,B,15.0470,145.5950,,,,,401677321,-133
166341,166341,Mk10,DS,2,0,0,95,95,08:37:06 10-Nov-2016,N,B,15.0430,145.5950,,,,,401677320,-133
166341,166341,Mk10,DS,7,0,4,131,51,20:29:39 10-Nov-2016,K,3,15.0540,145.5890,,,,,401677320,-121
166341,166341,Mk10,DS,3,0,0,55,50,04:25:37 11-Nov-2016,P,A,15.0300,145.5790,,,,,401677324,-131
166341,166341,Mk10,DS,2,0,0,60,60,08:30:21 11-Nov-2016,N,B,15.0370,145.5730,,,,,401677320,-123
166341,166341,Mk10,DS,1,0,0,,,20:04:47 11-Nov-2016,K,B,15.0360,145.5700,,,,,401677323,-129
166341,166341,Mk10,DS,4,0,0,49,47,22:53:06 11-Nov-2016,A,1,15.0570,145.6050,,,,,401677323,-121
166341,166341,Mk10,DS,3,0,1,50,50,04:14:11 12-Nov-2016,P,A,15.0230,145.6090,,,,,401677323,-130
166341,166341,Mk10,DS,4,0,1,48,46,05:55:18 12-Nov-2016,P,1,15.0350,145.6020,,,,,401677326,-127
166341,166341,Mk10,DS,3,0,1,289,228,20:18:31 12-Nov-2016,R,A,15.0470,145.5950,,,,,401677320,-121
166341,166341,Mk10,DS,4,0,0,52,46,04:06:52 13-Nov-2016,P,1,15.0460,145.6050,,,,,401677319,-128
166341,166341,Mk10,DS,2,0,0,97,97,05:45:23 13-Nov-2016,P,B,15.0310,145.5950,,,,,401677328,-130
166341,166341,Mk10,DS,2,0,0,51,51,08:47:05 13-Nov-2016,R,B,15.0440,145.5950,,,,,401677322,-125
166341,166341,Mk10,DS,1,0,0,,,20:48:31 13-Nov-2016,N,B,15.0430,145.5810,,,,,401677320,-133
166341,166341,Mk10,DS,3,0,0,75,50,05:36:44 14-Nov-2016,P,A,15.0390,145.5780,,,,,401677320,-124
166341,166341,Mk10,DS,2,0,2,48,48,09:56:17 14-Nov-2016,R,B,15.0510,145.5590,,,,,401677318,-131
166341,166341,Mk10,DS,1,0,1,,,01:10:51 15-Nov-2016,A,B,15.0700,145.5320,,,,,401677316,-125
166341,166341,Mk10,DS,4,0,1,48,46,05:21:57 15-Nov-2016,P,1,15.0380,145.6010,,,,,401677326,-128
166341,166341,Mk10,DS,2,0,1,413,413,20:11:40 15-Nov-2016,K,B,15.0530,145.6340,,,,,401677324,-128
166341,166341,Mk10,DS,3,0,0,51,46,20:15:59 15-Nov-2016,N,A,15.0500,145.6170,,,,,401677318,-132
166341,166341,Mk10,DS,2,0,1,46,46,09:14:31 16-Nov-2016,N,B,15.0470,145.6150,,,,,401677317,-129
166341,166341,Mk10,DS,2,0,0,50,50,11:10:56 16-Nov-2016,B,B,15.0390,145.6170,,,,,401677320,-127
166341,166341,Mk10,DS,1,0,0,,,11:58:26 16-Nov-2016,A,B,15.0400,145.6030,,,,,401677325,-119
166341,166341,Mk10,DS,1,0,1,,,12:50:41 16-Nov-2016,B,B,15.0400,145.5980,,,,,401677323,-135
166341,166341,Mk10,DS,2,0,0,360,360,20:00:20 16-Nov-2016,R,B,15.0550,145.5600,,,,,401677319,-122
166341,166341,Mk10,DS,1,0,0,,,20:03:21 16-Nov-2016,N,B,15.0530,145.5870,,,,,401677323,-133
166341,166341,Mk10,DS,2,0,0,50,50,00:32:46 17-Nov-2016,A,B,15.0500,145.5770,,,,,401677325,-123
166341,166341,Mk10,DS,2,0,0,50,50,07:16:46 17-Nov-2016,N,B,15.0430,145.5820,,,,,401677323,-132
166341,166341,Mk10,DS,1,0,0,,,19:32:57 17-Nov-2016,R,B,15.0340,145.5470,,,,,401677314,-132
166341,166341,Mk10,DS,3,0,0,87,54,04:51:13 18-Nov-2016,P,A,15.0520,145.6020,,,,,401677319,-123
166341,166341,Mk10,DS,1,0,0,,,08:06:31 18-Nov-2016,K,B,15.0510,145.5990,,,,,401677317,-125
166341,166341,Mk10,DS,1,0,0,,,20:32:31 18-Nov-2016,K,B,15.0430,145.5980,,,,,401677321,-123
166341,166341,Mk10,DS,1,0,0,,,20:32:31 18-Nov-2016,R,B,15.0460,145.5910,,,,,401677321,-123
166341,166341,Mk10,DS,3,0,0,50,50,21:19:11 18-Nov-2016,N,A,15.0500,145.6140,,,,,401677324,-128
166341,166341,Mk10,DS,3,0,0,56,50,06:16:25 19-Nov-2016,P,A,15.0240,145.6590,,,,,401677343,-133
166341,166341,Mk10,DS,1,0,0,,,09:21:22 19-Nov-2016,K,B,15.0170,145.6720,,,,,401677332,-128
166341,166341,Mk10,DS,1,0,0,,,20:03:09 19-Nov-2016,R,B,15.0280,145.7250,,,,,401677337,-127
166341,166341,Mk10,DS,3,0,1,305,167,20:03:09 19-Nov-2016,K,A,15.0540,145.6010,,,,,401677322,-127
166341,166341,Mk10,DS,3,0,0,76,50,21:10:53 19-Nov-2016,N,A,15.0500,145.6040,,,,,401677326,-126
166341,166341,Mk10,DS,3,0,1,50,50,23:24:11 19-Nov-2016,A,A,15.0870,145.5890,,,,,401677325,-124
