"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",171227,5861,47.679,-122.139,B,05/09/2017 14:34:52,Argos,,0,P,,401677379,05/09/2017 14:34:53,1,1,,-136,401677379,-122.139,47.679,,,,,,,,,,4,188,176,232,180,0,30,51,23,243,208,5,0,80,152,153,68,0,3,151,74,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:36:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,180,176,233,52,0,32,51,23,243,208,5,0,80,152,153,68,0,3,198,111,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:37:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,5,82,233,116,93,40,51,39,243,208,5,0,80,152,153,72,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:38:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,180,176,233,180,0,34,51,23,243,224,5,0,80,152,153,68,0,3,77,48,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:39:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,5,82,233,244,165,59,51,23,211,208,5,0,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.676,-122.136,2,05/09/2017 14:42:07,Argos,,240,R,,401677382,05/09/2017 14:39:53,1,4,,-124,401677382,-122.136,47.676,,,,,,,,,,4,5,82,233,244,165,59,51,23,211,208,5,0,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:40:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,180,176,234,52,0,36,51,23,243,208,5,0,80,152,153,64,0,3,141,219,128,19,0,3,127,192,,,,,
"",171227,5861,47.676,-122.136,2,05/09/2017 14:42:07,Argos,,240,R,,401677382,05/09/2017 14:41:53,1,4,,-124,401677382,-122.136,47.676,,,,,,,,,,4,5,82,234,116,103,200,51,39,227,208,5,0,80,152,153,72,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.676,-122.136,2,05/09/2017 14:42:07,Argos,,240,R,,401677382,05/09/2017 14:42:53,1,4,,-124,401677382,-122.136,47.676,,,,,,,,,,4,180,176,234,180,0,38,51,39,227,208,5,0,80,152,153,68,0,3,248,206,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:43:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,5,82,234,228,144,212,51,23,243,208,5,0,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.676,-122.136,2,05/09/2017 14:42:07,Argos,,240,R,,401677382,05/09/2017 14:43:53,1,4,,-124,401677382,-122.136,47.676,,,,,,,,,,4,5,82,234,244,144,212,51,23,243,208,5,0,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:44:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,180,174,235,52,0,40,51,39,227,224,5,0,80,152,153,68,0,3,98,0,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:45:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,4,5,82,235,116,99,225,51,23,243,208,5,0,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.677,-122.141,3,05/09/2017 14:41:07,Argos,,660,N,,401677381,05/09/2017 14:47:53,1,9,,-126,401677381,-122.141,47.677,,,,,,,,,,6,5,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",171227,5861,47.677,-122.135,3,05/09/2017 15:23:52,Argos,,360,K,,401677385,05/09/2017 15:21:53,1,7,,-116,401677385,-122.135,47.677,,,,,,,,,,6,5,82,245,116,88,95,51,23,227,224,5,176,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
"",171227,5861,47.677,-122.135,3,05/09/2017 15:23:52,Argos,,360,K,,401677385,05/09/2017 15:22:53,1,7,,-116,401677385,-122.135,47.677,,,,,,,,,,6,172,176,245,180,0,78,51,23,243,208,5,176,80,152,153,68,0,3,51,200,128,19,0,3,127,192,,,,,
"",171227,5861,47.677,-122.135,3,05/09/2017 15:23:52,Argos,,360,K,,401677385,05/09/2017 15:23:53,1,7,,-116,401677385,-122.135,47.677,,,,,,,,,,6,5,82,245,244,49,35,51,23,227,208,5,176,80,152,153,68,0,2,128,19,0,3,127,192,0,0,,,,,
