DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171227,171227,Mk10,Strong,09-May-2017,14:37:52,09-May-2017,14:37:53
171227,171227,Mk10,Strong,15-Sep-2017,06:00:07,15-Sep-2017,06:00:09
