DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
171227,171227,Mk10,04:24:05.234218 22-May-2017,FastGPS,7,13.4633,144.6605,,,,,,,,,,Solution error 4.2 sec
171227,171227,Mk10,04:45:41 22-May-2017,Argos,3,13.4640,144.6580,,,,,,,,,,
171227,171227,Mk10,06:23:46 22-May-2017,Argos,B,13.4670,144.6580,,,,,,,,,,
171227,171227,Mk10,07:46:49 22-May-2017,Argos,B,13.4720,144.6550,,,,,,,,,,
171227,171227,Mk10,08:11:07 22-May-2017,Argos,B,13.4690,144.6890,,,,,,,,,,
171227,171227,Mk10,08:25:09 22-May-2017,Argos,B,13.4700,144.6890,,,,,,,,,,
171227,171227,Mk10,09:26:23 22-May-2017,Argos,B,13.4720,144.6880,,,,,,,,,,
171227,171227,Mk10,10:35:22.560312 22-May-2017,FastGPS,9,13.4694,144.6936,,,,,,,,,,Solution error 4.6 sec
171227,171227,Mk10,10:51:27 22-May-2017,Argos,B,13.4760,144.6940,,,,,,,,,,
171227,171227,Mk10,11:41:40 22-May-2017,Argos,B,13.4690,144.7000,,,,,,,,,,
171227,171227,Mk10,12:27:23 22-May-2017,Argos,B,13.4680,144.7010,,,,,,,,,,
171227,171227,Mk10,16:39:27.594374 22-May-2017,FastGPS,7,13.4698,144.6938,,,,,,,,,,Solution error 4.6 sec
171227,171227,Mk10,17:19:23 22-May-2017,Argos,B,13.4720,144.6990,,,,,,,,,,
171227,171227,Mk10,20:48:05 22-May-2017,Argos,B,13.4690,144.6960,,,,,,,,,,
171227,171227,Mk10,21:51:44 22-May-2017,Argos,B,13.4860,144.6920,,,,,,,,,,
171227,171227,Mk10,22:40:15.067500 22-May-2017,FastGPS,9,13.4700,144.6935,,,,,,,,,,
171227,171227,Mk10,23:24:32 22-May-2017,Argos,B,13.4910,144.6900,,,,,,,,,,
171227,171227,Mk10,01:01:06 23-May-2017,Argos,B,13.4830,144.6970,,,,,,,,,,
171227,171227,Mk10,04:45:02.581249 23-May-2017,FastGPS,6,13.4731,144.6930,,,,,,,,,,Solution error 4.6 sec
171227,171227,Mk10,07:54:10 23-May-2017,Argos,B,13.4840,144.7060,,,,,,,,,,
171227,171227,Mk10,09:37:19 23-May-2017,Argos,B,13.4780,144.7080,,,,,,,,,,
171227,171227,Mk10,09:37:54 23-May-2017,Argos,B,13.4770,144.7060,,,,,,,,,,
171227,171227,Mk10,11:28:10 23-May-2017,Argos,B,13.4780,144.7080,,,,,,,,,,
171227,171227,Mk10,12:12:19 23-May-2017,Argos,B,13.4710,144.6980,,,,,,,,,,
171227,171227,Mk10,18:58:32 23-May-2017,Argos,A,13.4720,144.6980,,,,,,,,,,
171227,171227,Mk10,19:53:25 23-May-2017,Argos,B,13.4710,144.6970,,,,,,,,,,
171227,171227,Mk10,20:30:47 23-May-2017,Argos,B,13.4700,144.6970,,,,,,,,,,
171227,171227,Mk10,20:30:47 23-May-2017,Argos,B,13.4700,144.6960,,,,,,,,,,
171227,171227,Mk10,23:02:41 23-May-2017,Argos,B,13.4700,144.6940,,,,,,,,,,
171227,171227,Mk10,23:59:21 23-May-2017,Argos,B,13.4660,144.6920,,,,,,,,,,
171227,171227,Mk10,05:39:50.081874 24-May-2017,FastGPS,7,13.4729,144.6928,,,,,,,,,,
171227,171227,Mk10,08:33:13 24-May-2017,Argos,B,13.4660,144.6770,,,,,,,,,,
171227,171227,Mk10,11:40:31.116874 24-May-2017,FastGPS,8,13.4697,144.6934,,,,,,,,,,
171227,171227,Mk10,12:39:58 24-May-2017,Argos,B,13.4630,144.6790,,,,,,,,,,
171227,171227,Mk10,17:54:58.594687 24-May-2017,FastGPS,7,13.4701,144.6930,,,,,,,,,,
171227,171227,Mk10,19:26:15 24-May-2017,Argos,B,13.4640,144.6960,,,,,,,,,,
171227,171227,Mk10,23:58:41.605312 24-May-2017,FastGPS,8,13.4716,144.6920,,,,,,,,,,Solution error 4.6 sec
171227,171227,Mk10,05:59:43.084999 25-May-2017,FastGPS,9,13.4711,144.6922,,,,,,,,,,
171227,171227,Mk10,08:34:10 25-May-2017,Argos,A,13.4910,144.6160,,,,,,,,,,
171227,171227,Mk10,09:17:47 25-May-2017,Argos,B,13.4670,144.6910,,,,,,,,,,
171227,171227,Mk10,11:27:44 25-May-2017,Argos,B,13.4870,144.7280,,,,,,,,,,
171227,171227,Mk10,12:21:14 25-May-2017,Argos,B,13.4680,144.7230,,,,,,,,,,
171227,171227,Mk10,19:30:51 25-May-2017,Argos,B,13.3930,144.8250,,,,,,,,,,Lat > 4 deviations from mean
171227,171227,Mk10,20:34:59 25-May-2017,Argos,B,13.4280,144.7730,,,,,,,,,,Lat > 4 deviations from mean
171227,171227,Mk10,23:08:51 25-May-2017,Argos,B,13.4340,144.7530,,,,,,,,,,Lat > 4 deviations from mean
171227,171227,Mk10,04:00:39 26-May-2017,Argos,A,13.4650,144.7150,,,,,,,,,,
171227,171227,Mk10,05:39:10 26-May-2017,Argos,B,13.4720,144.7160,,,,,,,,,,
171227,171227,Mk10,07:57:14 26-May-2017,Argos,B,13.4780,144.7110,,,,,,,,,,
171227,171227,Mk10,09:09:42 26-May-2017,Argos,B,13.4790,144.7150,,,,,,,,,,
171227,171227,Mk10,11:08:41 26-May-2017,Argos,B,13.4800,144.7170,,,,,,,,,,
171227,171227,Mk10,18:16:40 26-May-2017,Argos,A,13.4690,144.6980,,,,,,,,,,
171227,171227,Mk10,18:43:14.099062 26-May-2017,FastGPS,6,13.4672,144.6959,,,,,,,,,,
171227,171227,Mk10,20:17:22 26-May-2017,Argos,A,13.4680,144.6940,,,,,,,,,,
171227,171227,Mk10,07:33:51 27-May-2017,Argos,B,13.4680,144.6930,,,,,,,,,,
171227,171227,Mk10,07:55:12.647499 27-May-2017,FastGPS,6,13.4699,144.6935,,,,,,,,,,Solution error 4.6 sec
171227,171227,Mk10,10:46:50 27-May-2017,Argos,B,13.4690,144.6920,,,,,,,,,,
171227,171227,Mk10,11:36:24 27-May-2017,Argos,B,13.4690,144.6920,,,,,,,,,,
171227,171227,Mk10,12:22:18 27-May-2017,Argos,B,13.4700,144.6940,,,,,,,,,,
171227,171227,Mk10,16:22:21 27-May-2017,Argos,B,13.4690,144.6970,,,,,,,,,,
171227,171227,Mk10,18:02:34 27-May-2017,Argos,3,13.4670,144.6960,,,,,,,,,,
171227,171227,Mk10,19:54:15 27-May-2017,Argos,B,13.4670,144.6960,,,,,,,,,,
171227,171227,Mk10,23:15:47 27-May-2017,Argos,B,13.4910,144.6940,,,,,,,,,,Rate of Travel: 0.2 m/s
171227,171227,Mk10,10:29:26 28-May-2017,Argos,B,13.4780,144.6990,,,,,,,,,,
171227,171227,Mk10,12:05:08 28-May-2017,Argos,B,13.4770,144.7040,,,,,,,,,,
171227,171227,Mk10,15:03:06.646874 28-May-2017,FastGPS,8,13.4683,144.6979,,,,,,,,,,
