DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
85495,85495,Mk10,,82,2258,99,2,3753,,,,,43,04:04:05 19-Aug-2013,10:55:35 19-Jan-2014,153,04:00:00 19-Aug-2013,06:00:00 18-Jan-2014,152,,,
