DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
85495,85495,Mk10,Strong,19-Aug-2013,04:14:50,19-Aug-2013,04:04:05
85495,85495,Mk10,Strong,15-Jan-2014,20:38:24,15-Jan-2014,20:25:55
