DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166342,166342,Mk10,Strong,07-Oct-2016,18:56:08,07-Oct-2016,18:56:09
166342,166342,Mk10,Strong,24-Nov-2016,03:41:20,24-Nov-2016,03:41:21
