DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
166342,166342,Mk10,04:22:03.939687 28-Oct-2016,FastGPS,8,15.0401,145.5944,,,,,,,,,,Solution error 2.9 sec
166342,166342,Mk10,07:53:24 28-Oct-2016,Argos,B,15.0220,145.5490,,,,,,,,,,
166342,166342,Mk10,08:50:03 28-Oct-2016,Argos,B,15.0450,145.5560,,,,,,,,,,
166342,166342,Mk10,11:53:23 28-Oct-2016,Argos,B,15.0420,145.5720,,,,,,,,,,
166342,166342,Mk10,09:16:43 29-Oct-2016,Argos,B,15.1210,145.6530,,,,,,,,,,
166342,166342,Mk10,23:58:45 29-Oct-2016,Argos,B,15.0490,145.5950,,,,,,,,,,
166342,166342,Mk10,07:31:11 30-Oct-2016,Argos,B,15.0740,145.6080,,,,,,,,,,
166342,166342,Mk10,07:44:50 30-Oct-2016,Argos,B,15.0460,145.6050,,,,,,,,,,
166342,166342,Mk10,12:54:56 30-Oct-2016,Argos,B,15.0490,145.6040,,,,,,,,,,
166342,166342,Mk10,04:57:44 31-Oct-2016,Argos,B,15.0780,145.6220,,,,,,,,,,
166342,166342,Mk10,08:45:03.779375 31-Oct-2016,FastGPS,7,15.0411,145.5965,,,,,,,,,,
166342,166342,Mk10,21:25:15 31-Oct-2016,Argos,B,15.0430,145.6090,,,,,,,,,,
166342,166342,Mk10,21:26:27 31-Oct-2016,Argos,B,15.0500,145.6180,,,,,,,,,,
166342,166342,Mk10,04:46:15 01-Nov-2016,Argos,B,15.0580,145.6280,,,,,,,,,,
166342,166342,Mk10,08:41:44 01-Nov-2016,Argos,B,15.0560,145.6290,,,,,,,,,,
166342,166342,Mk10,17:15:28 01-Nov-2016,Argos,B,15.0440,145.6160,,,,,,,,,,
166342,166342,Mk10,19:28:36 01-Nov-2016,Argos,B,15.0440,145.6100,,,,,,,,,,
166342,166342,Mk10,23:04:27 01-Nov-2016,Argos,B,15.0540,145.6080,,,,,,,,,,
166342,166342,Mk10,07:52:53 02-Nov-2016,Argos,B,15.0540,145.6010,,,,,,,,,,
166342,166342,Mk10,09:27:26 02-Nov-2016,Argos,B,15.0510,145.6050,,,,,,,,,,
166342,166342,Mk10,21:14:11 02-Nov-2016,Argos,B,15.0540,145.5940,,,,,,,,,,
166342,166342,Mk10,08:18:11 03-Nov-2016,Argos,B,15.0480,145.5900,,,,,,,,,,
166342,166342,Mk10,20:13:04 03-Nov-2016,Argos,B,15.0470,145.5860,,,,,,,,,,
166342,166342,Mk10,06:49:12 05-Nov-2016,Argos,B,15.0400,145.5950,,,,,,,,,,
166342,166342,Mk10,07:58:14 05-Nov-2016,Argos,B,15.0400,145.5950,,,,,,,,,,
166342,166342,Mk10,11:39:37 05-Nov-2016,Argos,B,15.0380,145.5930,,,,,,,,,,
166342,166342,Mk10,13:08:49.223125 05-Nov-2016,FastGPS,8,15.0403,145.5948,,,,,,,,,,Solution error 3.2 sec
