,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
178567,05-Sep-2019,04:39:00,3,40.000000,31,0,0,4,,,,,,,,,,,,,,15,19,1183,,,,17,3329,,,,6,25600,,,,2,18729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,04:59:00,2,40.000000,32,0,1,5,,,,,,,,,,,,,,15,30,21093,,,,6,13346,,,,9,21196,,,,17,1659,,,,7,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,05:00:00,3,40.000000,33,0,1,5,,,,,,,,,,,,,,15,17,31492,,,,7,2950,,,,6,14963,,,,30,23609,,,,19,10669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,05:51:30,6,40.000000,34,0,0,7,,,,,,,,,,,,,,15,6,2656,,,,13,29911,,,,7,11882,,,,30,3369,,,,5,6602,,,,17,26038,,,,19,24977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,06:10:38,1,40.000000,35,2,0,7,,,,,,,,,,,,,,15,7,18710,,,,30,18143,,,,2,6629,,,,15,29334,,,,6,24965,,,,13,9962,,,,19,17083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,06:18:05,2,40.000000,36,3,0,7,,,,,,,,,,,,,,15,5,23260,,,,7,19453,,,,6,31142,,,,30,1624,,,,15,3563,,,,2,8527,,,,19,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,06:47:25,1,40.000000,37,5,0,7,,,,,,,,,,,,,,15,2,30844,,,,15,17905,,,,5,24148,,,,13,31998,,,,30,12096,,,,29,29881,,,,6,2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,07:10:11,1,40.000000,38,6,0,7,,,,,,,,,,,,,,15,5,9750,,,,2,8448,,,,13,22190,,,,30,26801,,,,6,21620,,,,29,19186,,,,7,19867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,07:22:45,3,40.000000,39,8,0,6,,,,,,,,,,,,,,15,13,16572,,,,5,26594,,,,2,10944,,,,6,10332,,,,30,29728,,,,15,13869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,07:42:31,2,40.000000,41,8,0,6,,,,,,,,,,,,,,15,15,10270,,,,5,19410,,,,13,32466,,,,30,5158,,,,2,72,,,,29,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,07:43:10,2,40.000000,42,8,0,7,,,,,,,,,,,,,,15,5,14362,,,,13,25921,,,,2,26294,,,,15,5250,,,,30,29966,,,,29,29858,,,,24,21798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,07:58:42,5,40.000000,43,8,0,7,,,,,,,,,,,,,,15,5,17879,,,,2,22974,,,,15,8315,,,,13,25304,,,,6,8018,,,,29,10873,,,,30,28073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,08:12:39,2,40.000000,44,8,0,7,,,,,,,,,,,,,,15,5,1708,,,,13,8341,,,,2,30427,,,,15,23730,,,,24,6887,,,,30,11806,,,,28,22586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,08:31:00,2,40.000000,45,10,0,6,,,,,,,,,,,,,,15,15,6047,,,,5,16987,,,,13,14622,,,,24,13860,,,,2,17185,,,,30,6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,08:47:00,1,40.000000,46,11,0,7,,,,,,,,,,,,,,15,15,18676,,,,5,26401,,,,2,3206,,,,13,25163,,,,24,5545,,,,29,3856,,,,28,23980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,09:05:10,1,40.000000,47,11,0,6,,,,,,,,,,,,,,15,15,25253,,,,24,20939,,,,2,2471,,,,12,22771,,,,13,26820,,,,28,6264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,09:31:05,1,40.000000,51,18,0,7,,,,,,,,,,,,,,15,15,2977,,,,5,3281,,,,24,4560,,,,13,20036,,,,12,22342,,,,21,6932,,,,28,31309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,09:34:53,2,40.000000,53,19,0,7,,,,,,,,,,,,,,15,15,11344,,,,5,5434,,,,24,16359,,,,13,21448,,,,21,23290,,,,12,11467,,,,28,30536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178567,05-Sep-2019,15:35:51,1,40.000000,54,19,0,7,,,,,,,,,,,,,,15,32,6819,,,,31,26135,,,,29,22195,,,,14,18988,,,,26,19586,,,,10,9840,,,,21,25957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
