DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
178567,178567,Mk10,Strong,11-Feb-2019,17:00:28,11-Feb-2019,17:00:29
178567,178567,Mk10,Strong,14-Feb-2020,11:38:38,14-Feb-2020,11:39:49
