DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
178567,178567,Mk10,1,04:40:00 05-Sep-2019,04:40:00 05-Sep-2019,05:47:00 05-Sep-2019,05:47:00 05-Sep-2019,67,67,,,
