DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
178567,178567,,Mk10,10:00:00 05-Sep-2019,,,,0.0,31.2,Status
178567,178567,,Mk10,23:00:00 10-Sep-2019,,,,0.0,29.3,Status
178567,178567,,Mk10,08:00:00 11-Sep-2019,,,,0.0,29.4,Status
178567,178567,,Mk10,12:00:00 20-Sep-2019,,,,0.0,29.6,Status
178567,178567,,Mk10,06:00:00 21-Sep-2019,,,,0.0,29.3,Status
178567,178567,,Mk10,11:00:00 24-Sep-2019,,,,0.0,31.6,Status
178567,178567,,Mk10,19:00:00 02-Oct-2019,,,,0.0,29.7,Status
178567,178567,,Mk10,09:00:00 03-Oct-2019,,,,0.0,29.3,Status
178567,178567,,Mk10,00:00:00 04-Oct-2019,,,,0.0,29.9,Status
178567,178567,,Mk10,19:00:00 08-Oct-2019,,,,0.0,28.2,Status
178567,178567,,Mk10,11:00:00 15-Oct-2019,,,,0.0,30.0,Status
178567,178567,,Mk10,19:00:00 15-Oct-2019,,,,0.0,28.8,Status
178567,178567,,Mk10,11:00:00 19-Oct-2019,,,,0.0,28.5,Status
178567,178567,,Mk10,19:00:00 22-Oct-2019,,,,0.0,28.0,Status
178567,178567,,Mk10,09:00:00 26-Oct-2019,,,,0.0,28.6,Status
178567,178567,,Mk10,00:00:00 27-Oct-2019,,,,0.0,28.7,Status
178567,178567,,Mk10,08:00:00 28-Oct-2019,,,,0.0,28.6,Status
178567,178567,,Mk10,11:00:00 30-Oct-2019,,,,0.0,29.1,Status
178567,178567,,Mk10,12:00:00 04-Nov-2019,,,,0.0,30.0,Status
178567,178567,,Mk10,11:00:00 06-Nov-2019,,,,0.0,30.7,Status
178567,178567,,Mk10,12:00:00 07-Nov-2019,,,,0.0,29.9,Status
178567,178567,,Mk10,12:00:00 10-Nov-2019,,,,0.0,30.2,Status
178567,178567,,Mk10,10:00:00 11-Nov-2019,,,,0.0,29.7,Status
178567,178567,,Mk10,19:00:00 11-Nov-2019,,,,0.0,29.2,Status
178567,178567,,Mk10,12:00:00 12-Nov-2019,,,,0.0,30.2,Status
178567,178567,,Mk10,12:00:00 13-Nov-2019,,,,0.0,29.9,Status
178567,178567,,Mk10,19:00:00 18-Nov-2019,,,,0.0,28.2,Status
178567,178567,,Mk10,11:00:00 20-Nov-2019,,,,0.0,30.1,Status
178567,178567,,Mk10,12:00:00 25-Nov-2019,,,,0.0,29.2,Status
178567,178567,,Mk10,23:00:00 29-Nov-2019,,,,0.0,28.7,Status
178567,178567,,Mk10,00:00:00 03-Dec-2019,,,,0.0,28.5,Status
178567,178567,,Mk10,11:00:00 09-Dec-2019,,,,0.0,29.4,Status
178567,178567,,Mk10,11:00:00 10-Dec-2019,,,,0.0,30.0,Status
178567,178567,,Mk10,11:00:00 14-Dec-2019,,,,0.0,28.8,Status
178567,178567,,Mk10,08:00:00 18-Dec-2019,,,,0.0,27.8,Status
178567,178567,,Mk10,00:00:00 20-Dec-2019,,,,0.0,27.5,Status
178567,178567,,Mk10,11:00:00 31-Dec-2019,,,,0.0,27.9,Status
178567,178567,,Mk10,11:00:00 03-Jan-2020,,,,0.0,28.0,Status
178567,178567,,Mk10,12:00:00 09-Jan-2020,,,,0.0,27.6,Status
178567,178567,,Mk10,01:00:00 10-Jan-2020,,,,0.0,27.4,Status
178567,178567,,Mk10,22:00:00 12-Jan-2020,,,,0.0,27.3,Status
178567,178567,,Mk10,19:00:00 13-Jan-2020,,,,0.0,26.9,Status
178567,178567,,Mk10,19:00:00 20-Jan-2020,,,,0.0,26.1,Status
178567,178567,,Mk10,12:00:00 24-Jan-2020,,,,0.0,27.4,Status
178567,178567,,Mk10,11:00:00 30-Jan-2020,,,,0.0,28.7,Status
178567,178567,,Mk10,00:00:00 05-Feb-2020,,,,0.0,27.5,Status
178567,178567,,Mk10,11:00:00 06-Feb-2020,,,,0.0,28.5,Status
178567,178567,,Mk10,10:00:00 14-Feb-2020,,,,0.0,26.1,Status
178567,178567,,Mk10,00:00:00 16-Feb-2020,,,,0.0,27.0,Status
178567,178567,,Mk10,22:00:00 17-Feb-2020,,,,0.0,27.0,Status
