DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
171245,171245,Mk10,Strong,06-Jun-2017,15:08:34,06-Jun-2017,15:08:35
171245,171245,Mk10,Strong,06-Jun-2017,19:40:34,06-Jun-2017,19:40:35
