,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171245,26-Oct-2017,04:08:00,4,1.000000,33,3,0,7,,,,,,,,,,,,,,15,30,16088,,,,6,17337,,,,2,19129,,,,7,6894,,,,19,9278,,,,17,10134,,,,5,7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,26-Oct-2017,16:23:22,2,1.000000,35,,0,9,,,,,,,,,,,,,,15,31,2616,,,,21,31242,,,,4,21196,,,,32,29476,,,,26,939,,,,14,6600,,,,16,24792,,,,27,4624,,,,8,14100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,29-Oct-2017,00:36:02,1,1.000000,44,6,0,8,,,,,,,,,,,,,,15,19,23626,,,,17,11742,,,,3,6009,,,,6,13950,,,,9,8268,,,,28,30590,,,,1,20647,,,,22,20796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,29-Oct-2017,12:44:17,1,1.000000,46,6,0,8,,,,,,,,,,,,,,15,32,26714,,,,12,14220,,,,14,8978,,,,10,8010,,,,29,25150,,,,18,6212,,,,31,16356,,,,26,25584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,04-Nov-2017,14:09:53,2,1.000000,68,57,0,4,,,,,,,,,,,,,,15,29,8064,,,,31,22133,,,,21,15087,,,,32,11896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,06-Nov-2017,11:54:00,1,1.000000,75,,0,9,,,,,,,,,,,,,,15,29,6105,,,,15,11615,,,,12,24985,,,,10,13814,,,,18,26712,,,,25,14100,,,,32,12225,,,,31,29831,,,,21,9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,10-Nov-2017,16:45:58,2,1.000000,90,105,0,4,,,,,,,,,,,,,,15,8,28731,,,,27,12214,,,,26,8151,,,,16,8151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,11-Nov-2017,00:31:51,1,1.000000,91,112,0,8,,,,,,,,,,,,,,15,23,21630,,,,9,30642,,,,17,6139,,,,7,22401,,,,19,30911,,,,28,25655,,,,6,24280,,,,5,31949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,12-Nov-2017,14:50:34,1,1.000000,97,,0,9,,,,,,,,,,,,,,15,26,22674,,,,14,9560,,,,21,12230,,,,32,9900,,,,31,12914,,,,16,31680,,,,8,20766,,,,4,28876,,,,27,20210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171245,14-Nov-2017,00:08:06,1,1.000000,102,131,0,7,,,,,,,,,,,,,,15,9,6596,,,,17,3888,,,,6,15111,,,,19,16209,,,,28,7768,,,,23,25595,,,,7,21278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
