DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
85492,85492,Mk10,Strong,21-Aug-2013,05:03:42,21-Aug-2013,04:47:08
85492,85492,Mk10,Strong,15-Sep-2014,16:01:42,15-Sep-2014,15:38:59
