DeployID,Ptt,Instr,Id,StartMin,StartMax,EndMin,EndMax,MinDurationMinutes,MaxDurationMinutes,LocationQuality,Latitude,Longitude
176780,176780,Mk10,1,16:40:00 09-Jul-2019,16:40:00 09-Jul-2019,17:50:00 09-Jul-2019,17:50:00 09-Jul-2019,70,70,,,
176780,176780,Mk10,2,09:59:00 19-Jul-2019,09:59:00 19-Jul-2019,11:06:00 19-Jul-2019,11:06:00 19-Jul-2019,67,67,,,
176780,176780,Mk10,3,09:53:00 20-Jul-2019,09:53:00 20-Jul-2019,13:00:00 20-Jul-2019,13:00:00 20-Jul-2019,187,187,,,
176780,176780,Mk10,4,04:01:00 28-Jul-2019,04:01:00 28-Jul-2019,05:15:00 28-Jul-2019,05:15:00 28-Jul-2019,74,74,,,
176780,176780,Mk10,5,02:17:00 29-Jul-2019,02:17:00 29-Jul-2019,02:47:00 29-Jul-2019,02:47:00 29-Jul-2019,30,30,,,
