Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
166334,16-May-2017,02:29:00,1,1.000000,35,7,0,4,13.44357,144.64062,15:18:05.002500 16-May-2017,FastGPS,13.47721,144.65192,55,,,547.0,5.0,,,,15,10,30943,,,,32,10070,,,,27,24995,,,,21,30262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,16-May-2017,09:09:00,1,1.000000,36,,0,9,13.44455,144.63336,05:46:23.952500 17-May-2017,FastGPS,13.44427,144.63521,54,,,8.9,6.0,,,,15,1,16660,,,,11,7611,,,,7,11128,,,,22,25207,,,,30,30899,,,,8,7144,,,,3,19123,,,,28,6533,,,,23,13164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,16-May-2017,15:17:58,1,1.000000,37,11,0,6,13.44455,144.63336,05:46:23.952500 17-May-2017,FastGPS,13.44357,144.64062,54,,,12.7,6.0,,,,15,7,27426,,,,13,11927,,,,5,12017,,,,6,29875,,,,2,3610,,,,17,9581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,17-May-2017,05:46:17,1,1.000000,39,,0,9,13.44000,144.63300,20:41:12 17-May-2017,K,13.44455,144.63336,54,,,17.1,6.0,,,,15,16,20968,,,,8,858,,,,27,2604,,,,11,13450,,,,26,15690,,,,23,16586,,,,31,564,,,,7,7737,,,,1,12333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,18-May-2017,21:35:46,1,1.000000,45,28,0,6,13.45800,144.65900,20:58:35 19-May-2017,R,13.44903,144.62462,54,,,26.0,6.5,,,,15,15,20541,,,,12,24500,,,,20,18882,,,,18,18565,,,,10,31352,,,,25,29992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,22-May-2017,06:54:53,1,1.000000,57,43,0,7,13.42400,144.63901,06:12:41 23-May-2017,P,13.43155,144.63565,54,,,18.6,5.9,,,,15,22,32708,,,,7,12384,,,,11,12178,,,,1,30791,,,,16,10073,,,,26,2280,,,,3,26696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,25-May-2017,12:59:16,1,1.000000,68,81,0,6,13.42900,144.64101,12:44:19 26-May-2017,A,13.42952,144.63895,54,1,,4.4,6.0,,,,15,17,4700,,,,6,3794,,,,19,23445,,,,9,24921,,,,5,10577,,,,2,4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,29-May-2017,02:02:06,2,1.000000,80,131,0,8,13.42800,144.63901,21:06:44 29-May-2017,N,13.43260,144.63391,54,1,,12.6,5.9,,,,15,27,22341,,,,14,25955,,,,31,14915,,,,32,31815,,,,26,4130,,,,4,9412,,,,16,8557,,,,21,18220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,29-May-2017,08:33:04,1,1.000000,81,132,0,4,13.43260,144.63391,02:02:12.859375 29-May-2017,FastGPS,13.43605,144.63420,54,,,209.8,6,,,,15,3,6540,,,,1,13559,,,,7,5812,,,,28,7204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,31-May-2017,15:41:55,2,1.000000,89,,0,9,13.42800,144.63600,08:33:01 01-Jun-2017,K,13.42973,144.63843,54,,,11.8,6.4,,,,15,5,11409,,,,15,30223,,,,13,28188,,,,2,800,,,,29,12882,,,,6,2582,,,,30,25212,,,,19,25104,,,,20,28874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,31-May-2017,21:47:14,1,1.000000,90,,0,9,13.42973,144.63843,15:42:02.370000 31-May-2017,FastGPS,13.42912,144.63777,54,,,13.5,6.3,,,,15,12,7789,,,,29,15266,,,,15,27158,,,,10,2637,,,,25,374,,,,31,18229,,,,18,17113,,,,32,13310,,,,24,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166334,01-Jun-2017,11:22:06,1,1.000000,92,157,0,5,13.43100,144.64200,06:00:29 02-Jun-2017,P,13.42996,144.63895,54,,,8.3,5.9,,,,15,9,13890,,,,17,7346,,,,19,10973,,,,23,26852,,,,6,6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
