DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
166334,166334,Mk10,Strong,07-Oct-2016,18:56:20,07-Oct-2016,18:56:21
166334,166334,Mk10,Strong,23-Mar-2018,17:31:46,23-Mar-2018,17:31:46
