DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
152582,152582,Mk10,Strong,25-Aug-2015,20:00:27,25-Aug-2015,20:00:28
152582,152582,Mk10,Strong,10-Jan-2016,21:25:52,10-Jan-2016,21:26:12
