DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error Radius,Error Semi-Major Axis,Error Semi-Minor Axis,Error Ellipse Orientation,Offset,Offset Orientation,GPE MSD,GPE U,Count,Comment
152582,152582,Mk10,01:50:15.130000 18-Nov-2015,FastGPS,4,13.3676,144.6505,,,,,,,,,,
152582,152582,Mk10,03:39:07 18-Nov-2015,Argos,B,13.3610,144.6710,,,,,,,,,,
152582,152582,Mk10,05:18:36 18-Nov-2015,Argos,B,13.3560,144.6620,,,,,,,,,,
152582,152582,Mk10,06:46:07 18-Nov-2015,Argos,B,13.3550,144.6600,,,,,,,,,,
152582,152582,Mk10,07:15:35 18-Nov-2015,Argos,B,13.3520,144.6560,,,,,,,,,,
152582,152582,Mk10,08:19:47 18-Nov-2015,Argos,B,13.3600,144.6610,,,,,,,,,,
152582,152582,Mk10,11:49:43 18-Nov-2015,Argos,B,13.5430,144.6430,,,,,,,,,,Lat > 4 deviations from mean
152582,152582,Mk10,12:31:53 18-Nov-2015,Argos,A,13.3750,144.6540,,,,,,,,,,
152582,152582,Mk10,16:11:13 18-Nov-2015,Argos,A,13.3840,144.6580,,,,,,,,,,
152582,152582,Mk10,19:19:11 18-Nov-2015,Argos,B,13.3840,144.6590,,,,,,,,,,
152582,152582,Mk10,20:00:01 18-Nov-2015,Argos,B,13.3710,144.6530,,,,,,,,,,
152582,152582,Mk10,20:08:49 18-Nov-2015,Argos,A,13.3870,144.6630,,,,,,,,,,
152582,152582,Mk10,21:00:05 18-Nov-2015,Argos,B,13.3580,144.6580,,,,,,,,,,
152582,152582,Mk10,23:21:12 18-Nov-2015,Argos,B,13.3800,144.6560,,,,,,,,,,
152582,152582,Mk10,00:14:05 19-Nov-2015,Argos,B,13.3490,144.6460,,,,,,,,,,
152582,152582,Mk10,02:21:05.742499 19-Nov-2015,FastGPS,5,13.3877,144.6497,,,,,,,,,,
152582,152582,Mk10,07:10:20 19-Nov-2015,Argos,B,13.2120,144.6240,,,,,,,,,,Lat > 4 deviations from mean
152582,152582,Mk10,17:42:38 19-Nov-2015,Argos,B,13.3910,144.6540,,,,,,,,,,
152582,152582,Mk10,18:54:31 19-Nov-2015,Argos,B,13.3370,144.6560,,,,,,,,,,
152582,152582,Mk10,19:36:07 19-Nov-2015,Argos,B,13.4170,144.6200,,,,,,,,,,
152582,152582,Mk10,19:36:32 19-Nov-2015,Argos,B,13.4230,144.6280,,,,,,,,,,
152582,152582,Mk10,20:34:59 19-Nov-2015,Argos,B,13.4180,144.6180,,,,,,,,,,
152582,152582,Mk10,20:43:06.845937 19-Nov-2015,FastGPS,9,13.4039,144.6586,,,,,,,,,,
152582,152582,Mk10,21:21:18 19-Nov-2015,Argos,B,13.4250,144.6250,,,,,,,,,,
152582,152582,Mk10,23:03:52 19-Nov-2015,Argos,B,13.4270,144.6210,,,,,,,,,,
152582,152582,Mk10,23:52:35 19-Nov-2015,Argos,B,13.3840,144.5970,,,,,,,,,,
