DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
176778,176778,,Mk10,,21:39:14 28-Nov-2020,21:37:46 28-Nov-2020,-87,2,13.4586,144.6315,CRC,0,0,,,,1.008,0.144,,0.0,44.0,0,,,,,,,,,,,140,20,255,80,16,,,,,,,230,86,,,,,
176778,176778,,Mk10,,,22:00:31 29-Nov-2020,,2,13.4548,144.6440,CRC,0,0,,5120,3.568,1.016,0.136,29.10,0.5,44.0,0,,,,,,,,,,,211,20,255,78,16,,,,,,,240,93,,,,,
176778,176778,,Mk10,,,22:44:32 29-Nov-2020,,3,13.4628,144.6339,CRC,0,0,,5184,3.504,1.008,0.140,29.00,1.0,44.0,0,,,,,,,,,,,255,20,255,78,16,,,,,,,241,93,,,,,
176778,176778,,Mk10,,21:40:55 30-Nov-2020,21:39:27 30-Nov-2020,-87,3,13.4621,144.6419,CRC,0,0,,,,1.016,0.132,,0.5,48.0,0,,,,,,,,,,,128,20,255,78,16,,,,,,,280,109,,,,,
176778,176778,,Mk10,,20:53:19 02-Dec-2020,20:51:51 02-Dec-2020,-87,0,13.4569,144.6258,CRC,0,0,,,,1.008,0.136,,1.0,50.0,0,,,,,,,,,,,127,20,255,78,16,,,,,,,290,111,,,,,
176778,176778,,Mk10,,07:46:10 04-Dec-2020,07:44:41 04-Dec-2020,-88,1,13.4536,144.6382,CRC,0,0,,,,1.000,0.144,,0.5,44.0,0,,,,,,,,,,,218,20,255,78,16,,,,,,,295,111,,,,,
176778,176778,,Mk10,,,00:13:12 10-Dec-2020,,B,12.8290,142.6282,,0,0,,11196,3.120,1.000,0.200,-0.60,24.0,1712.0,8,,,,,,,,,,,,107,223,166,49208,,,,,,,,,,,,,
176778,176778,,Mk10,,,19:55:41 17-Dec-2020,,B,13.4746,137.4545,CRC,0,0,,10112,3.568,1.016,0.224,29.20,0.5,30.0,0,,,,,,,,,,,85,18,233,50,16,,,,,,,654,402,,,,,
176778,176778,,Mk10,,,12:04:20 09-Jan-2021,,0,10.2506,125.2736,CRC,0,0,,15872,3.568,1.016,0.148,28.00,1.0,58.0,0,,,,,,,,,,,177,18,247,76,16,,,,,,,1150,820,,,,,
176778,176778,,Mk10,,,20:47:40 15-Jan-2021,,B,8.5688,122.3670,CRC,0,0,,17344,3.568,1.016,0.144,27.60,1.5,32.0,0,,,,,,,,,,,86,18,227,60,16,,,,,,,1232,879,,,,,
176778,176778,,Mk10,,,10:00:25 16-Jan-2021,,B,8.3828,122.5183,CRC,0,0,,17536,3.568,1.008,0.148,28.60,1.5,72.0,0,,,,,,,,,,,117,18,224,50,16,,,,,,,1240,885,,,,,
176778,176778,,Mk10,,,12:01:54 20-Jan-2021,,A,6.8953,121.8947,CRC,0,0,,18560,3.568,1.016,0.148,28.00,1.5,46.0,0,,,,,,,,,,,64,18,197,50,16,,,,,,,1275,905,,,,,
176778,176778,,Mk10,,21:00:07 22-Jan-2021,20:58:31 22-Jan-2021,-95,B,6.1558,121.7589,CRC,0,0,,,,1.000,0.144,,1.5,28.0,0,,,,,,,,,,,53,17,240,50,16,,,,,,,1295,916,,,,,
176778,176778,,Mk10,,11:14:21 24-Jan-2021,11:12:45 24-Jan-2021,-95,A,5.8519,121.2918,CRC,0,0,,,,1.016,0.136,,1.5,50.0,0,,,,,,,,,,,154,17,252,50,16,,,,,,,1304,919,,,,,
176778,176778,,Mk10,,,14:25:14 24-Jan-2021,,B,5.8379,121.2521,,0,0,,19584,3.568,1.008,0.152,28.10,1.5,50.0,0,,,,,,,,,,,,17,252,63,,,,,,,,,,,,,,
176778,176778,,Mk10,,,23:15:55 25-Jan-2021,,B,5.7431,121.0660,,0,0,,19840,3.568,0.760,0.148,27.70,-39.5,62.0,0,,,,,,,,,,,,17,249,93,43764,,,,,,,,,,,,,
176778,176778,,Mk10,,22:31:36 02-Feb-2021,22:29:58 02-Feb-2021,-97,0,5.6884,121.0815,CRC,0,0,,,,1.016,0.144,,2.0,30.0,0,,,,,,,,,,,146,18,255,77,16,,,,,,,1430,990,,,,,
176778,176778,,Mk10,,,00:54:32 04-Feb-2021,,A,5.6922,121.0662,CRC,0,0,,21568,3.568,1.016,0.148,28.40,1.5,30.0,0,,,,,,,,,,,135,16,255,76,16,,,,,,,1442,997,,,,,
176778,176778,,Mk10,,23:15:20 05-Feb-2021,23:13:41 05-Feb-2021,-98,1,5.7224,121.0469,CRC,0,0,,,,1.016,0.136,,2.0,30.0,0,,,,,,,,,,,217,18,255,76,16,,,,,,,1464,1012,,,,,
176778,176778,,Mk10,,,10:26:16 09-Feb-2021,,1,5.7247,121.0466,CRC,0,0,,22784,3.568,1.008,0.144,29.20,1.5,30.0,0,,,,,,,,,,,143,18,255,76,16,,,,,,,1492,1028,,,,,
176778,176778,,Mk10,,,12:13:11 10-Feb-2021,,1,5.7194,121.0372,CRC,0,0,,23040,3.568,1.024,0.140,28.80,2.0,32.0,0,,,,,,,,,,,255,18,255,76,16,,,,,,,1498,1030,,,,,
176778,176778,,Mk10,,,09:09:42 12-Feb-2021,,0,5.7287,121.0361,CRC,0,0,,23424,3.568,1.000,0.136,27.60,2.0,32.0,0,,,,,,,,,,,145,17,255,76,16,,,,,,,1510,1034,,,,,
176778,176778,,Mk10,,,22:56:10 12-Feb-2021,,1,5.7273,121.0573,CRC,0,0,,23552,3.504,1.016,0.152,27.70,2.0,32.0,0,,,,,,,,,,,255,17,255,76,16,,,,,,,1516,1038,,,,,
176778,176778,,Mk10,,01:22:02 19-Feb-2021,01:20:22 19-Feb-2021,-99,B,5.7297,121.0454,CRC,0,0,,,,1.016,0.156,,2.5,30.0,0,,,,,,,,,,,186,18,255,50,16,,,,,,,1568,1067,,,,,
176778,176778,,Mk10,,,23:55:57 20-Feb-2021,,0,5.7266,121.0302,CRC,0,0,,25344,3.568,1.016,0.144,28.00,2.5,30.0,0,,,,,,,,,,,87,18,255,71,16,,,,,,,1593,1085,,,,,
176778,176778,,Mk10,,,02:20:36 02-Mar-2021,,1,5.7379,121.0434,CRC,0,0,,27328,3.504,1.016,0.148,28.00,1.5,30.0,0,,,,,,,,,,,197,18,255,67,16,,,,,,,1654,1112,,,,,
176778,176778,,Mk10,,,20:42:53 04-Mar-2021,,0,5.7157,121.0328,CRC,0,0,,27840,3.504,1.016,0.208,28.20,2.0,32.0,0,,,,,,,,,,,188,18,252,68,16,,,,,,,1686,1134,,,,,
