DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
176778,176778,Mk10,DS,5,2,2,,,12:50:15 15-Nov-2020,NN,1,13.4619,144.6700,13.4619,144.6700,50,,401677507,-135
176778,176778,Mk10,DS,8,0,3,41,15,20:45:47 15-Nov-2020,NP,2,13.4521,144.6543,13.4521,144.6543,68,,401677482,-125
176778,176778,Mk10,DS,6,0,3,25,15,20:49:34 15-Nov-2020,SR,2,13.4543,144.6511,13.4543,144.6511,56,,401677486,-125
176778,176778,Mk10,DS,2,0,0,15,15,21:23:01 15-Nov-2020,NK,B,13.4547,144.6519,13.4547,144.6519,8,,401677482,-135
176778,176778,Mk10,DS,21,2,7,,,23:34:12 15-Nov-2020,MB,3,13.4575,144.6433,13.4575,144.6433,58,,401677487,-131
176778,176778,Mk10,DS,37,6,5,,,23:45:32 15-Nov-2020,NN,3,13.4542,144.6386,13.4542,144.6386,56,,401677487,-123
176778,176778,Mk10,DS,2,0,2,165,165,00:33:41 16-Nov-2020,MC,B,13.4570,144.6377,13.4570,144.6377,8,,401677482,-127
176778,176778,Mk10,DS,10,0,1,23,15,08:01:38 16-Nov-2020,NP,2,13.4612,144.6503,13.4612,144.6503,58,,401677482,-124
176778,176778,Mk10,DS,1,0,1,,,13:19:07 16-Nov-2020,MC,B,13.4620,144.6484,13.4620,144.6484,8,,401677478,-127
176778,176778,Mk10,DS,8,0,4,27,15,20:52:03 16-Nov-2020,NK,2,13.4548,144.6412,13.4548,144.6412,58,,401677479,-127
176778,176778,Mk10,DS,10,0,4,29,15,22:27:13 16-Nov-2020,NK,2,13.4559,144.6426,13.4559,144.6426,58,,401677482,-125
176778,176778,Mk10,DS,7,0,2,28,15,22:28:37 16-Nov-2020,MC,1,13.4557,144.6456,13.4557,144.6456,56,,401677481,-128
176778,176778,Mk10,DS,10,0,5,31,15,23:12:41 16-Nov-2020,MB,1,13.4540,144.6438,13.4540,144.6438,58,,401677484,-128
